sample_label,centroid6
monkeyc2g2s536,5
monkeyc2g2s537,5
monkeyc2g2s538,5
monkeyc2g2s539,5
monkeyc2g2s540,5
monkeyc2g2s541,5
monkeyc2g2s542,5
monkeyc2g2s543,5
monkeyc2g2s544,5
monkeyc2g2s545,1
monkeyc2g2s546,5
monkeyc2g2s547,5
monkeyc2g2s548,5
monkeyc2g2s549,5
monkeyc2g2s550,5
monkeyc2g2s551,5
monkeyc2g2s552,5
monkeyc2g2s553,5
monkeyc2g2s554,5
monkeyc2g2s555,5
monkeyc2g2s556,5
monkeyc2g2s557,5
monkeyc2g2s558,5
monkeyc2g2s559,5
monkeyc2g2s560,5
monkeyc2g2s561,5
monkeyc2g2s562,2
monkeyc2g2s563,5
monkeyc2g2s564,5
monkeyc2g2s565,5
monkeyc2g2s566,5
monkeyc2g2s567,1
monkeyc2g2s568,5
monkeyc2g2s569,5
monkeyc2g2s570,5
monkeyc2g2s571,5
monkeyc2g2s572,2
monkeyc2g2s573,5
monkeyc2g2s574,5
monkeyc2g2s575,5
monkeyc2g2s576,5
monkeyc2g2s577,5
monkeyc2g2s578,5
monkeyc2g2s579,5
monkeyc2g2s580,5
monkeyc2g2s581,5
monkeyc2g2s582,5
monkeyc2g2s583,5
monkeyc2g2s584,5
monkeyc2g2s585,5
monkeyc2g2s586,5
monkeyc2g2s587,5
monkeyc2g2s588,5
monkeyc2g2s589,5
monkeyc2g2s590,5
monkeyc2g2s591,5
monkeyc2g2s592,5
monkeyc2g2s593,5
monkeyc2g2s594,5
monkeyc2g2s595,5
monkeyc2g2s596,5
monkeyc2g2s597,5
monkeyc2g2s598,5
monkeyc2g2s599,5
monkeyc2g2s600,5
monkeyc2g2s601,5
monkeyc2g2s602,5
monkeyc2g2s603,5
monkeyc2g2s604,1
monkeyc2g2s605,5
monkeyc2g2s606,5
monkeyc2g2s607,5
monkeyc2g2s608,5
monkeyc2g2s609,5
monkeyc2g2s610,5
monkeyc2g2s611,5
monkeyc2g2s612,2
monkeyc2g2s613,5
monkeyc2g2s614,5
monkeyc2g2s615,5
monkeyc2g2s616,5
monkeyc2g2s617,5
monkeyc2g2s618,5
monkeyc2g2s619,5
monkeyc2g2s620,1
monkeyc2g2s621,5
monkeyc2g2s622,5
monkeyc2g2s623,5
monkeyc2g2s624,5
monkeyc2g2s625,2
monkeyc2g2s626,5
monkeyc2g2s627,5
monkeyc2g2s628,5
monkeyc2g2s629,5
monkeyc2g2s630,5
monkeyc2g2s631,5
monkeyc2g2s632,5
monkeyc2g2s633,2
monkeyc2g2s634,5
monkeyc2g2s635,5
monkeyc2g2s636,5
monkeyc2g2s637,5
monkeyc2g2s638,5
monkeyc2g2s639,5
monkeyc2g2s640,5
monkeyc2g2s641,5
monkeyc2g2s642,5
monkeyc2g2s643,5
monkeyc2g2s644,5
monkeyc2g2s645,5
monkeyc2g2s646,5
monkeyc2g2s647,5
monkeyc2g2s648,5
monkeyc2g2s649,5
monkeyc2g2s650,5
monkeyc2g2s651,5
monkeyc2g2s652,5
monkeyc2g2s653,5
monkeyc2g2s654,5
monkeyc2g2s655,5
monkeyc2g2s656,5
monkeyc2g2s657,5
monkeyc2g2s658,2
monkeyc2g2s659,5
monkeyc2g2s660,5
monkeyc2g2s661,5
monkeyc2g2s662,5
monkeyc2g2s663,5
monkeyc2g2s664,2
monkeyc2g2s665,1
monkeyc2g2s666,5
monkeyc2g2s667,5
monkeyc2g2s668,5
monkeyc2g2s669,5
monkeyc2g2s670,5
monkeyc2g2s671,5
monkeyc2g2s672,5
monkeyc2g2s673,2
monkeyc2g2s674,5
monkeyc2g2s675,5
monkeyc2g2s676,5
monkeyc2g2s677,5
monkeyc2g2s678,2
monkeyc2g2s679,5
monkeyc2g2s680,5
monkeyc2g2s681,5
monkeyc2g2s682,5
monkeyc2g2s683,5
monkeyc2g2s684,5
monkeyc2g2s685,1
monkeyc2g2s686,5
monkeyc2g2s687,5
monkeyc2g2s688,5
monkeyc2g2s689,5
monkeyc2g2s690,5
monkeyc2g2s691,5
monkeyc2g2s692,1
monkeyc2g2s693,2
monkeyc2g2s694,5
monkeyc2g2s695,5
monkeyc2g2s696,5
monkeyc2g2s697,5
monkeyc2g2s698,5
monkeyc2g2s699,5
monkeyc2g2s700,5
monkeyc2g2s701,5
monkeyc2g2s702,5
monkeyc2g2s703,5
monkeyc2g2s704,5
monkeyc2g2s705,5
monkeyc2g2s706,5
monkeyc2g2s707,5
monkeyc2g2s708,5
monkeyc2g2s709,5
monkeyc2g2s710,5
monkeyc2g2s711,5
monkeyc2g2s712,5
monkeyc2g2s713,5
monkeyc2g2s714,5
monkeyc2g2s715,5
monkeyc2g2s716,5
monkeyc2g2s717,5
monkeyc2g2s718,5
monkeyc2g2s719,5
monkeyc2g2s720,5
monkeyc2g2s721,5
monkeyc2g2s722,5
monkeyc2g2s723,5
monkeyc2g2s724,5
monkeyc2g2s725,5
monkeyc2g2s726,5
monkeyc2g2s727,5
monkeyc2g2s728,5
monkeyc2g2s729,5
monkeyc2g2s730,5
monkeyc2g2s731,5
monkeyc2g2s732,5
monkeyc2g2s733,5
monkeyc2g2s734,5
monkeyc2g2s735,5
monkeyc2g2s736,5
monkeyc2g2s737,2
monkeyc2g2s738,5
monkeyc2g2s739,5
monkeyc2g2s740,5
monkeyc2g2s741,5
monkeyc2g2s742,5
monkeyc2g2s743,5
monkeyc2g2s744,5
monkeyc2g2s745,5
monkeyc2g2s746,5
monkeyc2g2s747,5
monkeyc2g2s748,5
monkeyc2g2s749,5
monkeyc2g2s750,5
monkeyc2g2s751,5
monkeyc2g2s752,5
monkeyc2g2s753,5
monkeyc2g2s754,5
monkeyc2g2s755,5
monkeyc2g2s756,5
monkeyc2g2s757,5
monkeyc2g2s758,5
monkeyc2g2s759,5
monkeyc2g2s760,5
monkeyc2g2s761,1
monkeyc2g2s762,5
monkeyc2g2s763,5
monkeyc2g2s764,5
monkeyc2g2s765,5
monkeyc2g2s766,5
monkeyc2g2s767,5
monkeyc2g2s768,5
monkeyc2g2s769,5
monkeyc2g2s770,5
monkeyc2g2s771,5
monkeyc2g2s772,5
monkeyc2g2s773,1
monkeyc2g2s774,5
monkeyc2g2s775,5
monkeyc2g2s776,5
monkeyc2g2s777,5
monkeyc2g2s778,5
monkeyc2g2s779,5
monkeyc2g2s780,5
monkeyc2g2s781,5
monkeyc2g2s782,5
monkeyc2g2s783,5
monkeyc2g2s784,5
monkeyc2g2s785,5
monkeyc2g2s786,5
monkeyc2g2s787,2
monkeyc2g2s788,5
monkeyc2g2s789,5
monkeyc2g2s790,5
monkeyc2g2s791,5
monkeyc2g2s792,5
monkeyc2g2s793,5
monkeyc2g2s794,5
monkeyc2g2s795,5
monkeyc2g2s796,1
monkeyc2g2s797,1
monkeyc2g2s798,5
monkeyc2g2s799,5
monkeyc2g2s800,5
monkeyc2g2s801,5
monkeyc2g2s802,5
monkeyc2g2s803,5
monkeyc2g2s804,5
monkeyc2g2s805,5
monkeyc2g2s806,5
monkeyc2g2s807,5
monkeyc2g2s808,5
monkeyc2g2s809,5
monkeyc2g2s810,5
monkeyc2g2s811,5
monkeyc2g2s812,5
monkeyc2g2s813,5
monkeyc2g2s814,5
monkeyc2g2s815,5
monkeyc2g2s816,5
monkeyc2g2s817,5
monkeyc2g2s818,5
monkeyc2g2s819,5
monkeyc2g2s820,5
monkeyc2g2s821,5
monkeyc2g2s822,1
monkeyc2g2s823,5
monkeyc2g2s824,5
monkeyc2g2s825,5
monkeyc2g2s826,5
monkeyc2g2s827,5
monkeyc2g2s828,5
monkeyc2g2s829,5
monkeyc2g2s830,5
monkeyc2g2s831,5
monkeyc2g2s832,5
monkeyc2g2s833,5
monkeyc2g2s834,5
monkeyc2g2s835,5
monkeyc2g2s836,5
monkeyc2g2s837,5
monkeyc2g2s838,5
monkeyc2g2s839,5
monkeyc2g2s840,5
monkeyc2g2s841,5
monkeyc2g2s842,5
monkeyc2g2s843,5
monkeyc2g2s844,2
monkeyc2g2s845,5
monkeyc2g2s846,5
monkeyc2g2s847,2
monkeyc2g2s848,5
monkeyc2g2s849,5
monkeyc2g2s850,5
monkeyc2g2s851,5
monkeyc2g2s852,5
monkeyc2g2s853,5
monkeyc2g2s854,5
monkeyc2g2s855,5
monkeyc2g2s856,5
monkeyc2g2s857,5
monkeyc2g2s858,5
monkeyc2g2s859,5
monkeyc2g2s860,5
monkeyc2g2s861,5
monkeyc2g2s862,5
monkeyc2g2s863,5
monkeyc2g2s864,1
monkeyc2g2s865,2
monkeyc2g2s866,5
monkeyc2g2s867,5
monkeyc2g2s868,5
monkeyc2g2s869,2
monkeyc2g2s870,5
monkeyc2g2s871,5
monkeyc2g2s872,5
monkeyc2g2s873,5
monkeyc2g2s874,5
monkeyc2g2s875,5
monkeyc2g2s876,5
monkeyc2g2s877,5
monkeyc2g2s878,5
monkeyc2g2s879,5
monkeyc2g2s880,5
monkeyc2g2s881,5
monkeyc2g2s882,5
monkeyc2g2s883,5
monkeyc2g2s884,5
monkeyc2g2s885,5
monkeyc2g2s886,5
monkeyc2g2s887,5
monkeyc2g2s888,5
monkeyc2g2s889,5
monkeyc2g2s890,5
monkeyc2g2s891,5
monkeyc2g2s892,2
monkeyc2g2s893,5
monkeyc2g2s894,5
monkeyc2g2s895,5
monkeyc2g2s896,5
monkeyc2g2s897,5
monkeyc2g2s898,5
monkeyc2g2s899,5
monkeyc2g2s900,5
monkeyc2g2s901,5
monkeyc2g2s902,5
monkeyc2g2s903,5
monkeyc2g2s904,5
monkeyc2g2s905,5
monkeyc2g2s906,5
monkeyc2g2s907,5
monkeyc2g2s908,5
monkeyc2g2s909,5
monkeyc2g2s910,5
monkeyc2g2s911,1
monkeyc2g2s912,5
monkeyc2g2s913,5
monkeyc2g2s914,5
monkeyc2g2s915,5
monkeyc2g2s916,5
monkeyc2g2s917,5
monkeyc2g2s918,5
monkeyc2g2s919,5
monkeyc2g2s920,5
monkeyc2g2s921,5
monkeyc2g2s922,5
monkeyc2g2s923,5
monkeyc2g2s924,5
monkeyc2g2s925,5
monkeyc2g2s926,5
monkeyc2g2s927,5
monkeyc2g2s928,5
monkeyc2g2s929,5
monkeyc2g2s930,5
monkeyc2g2s931,5
monkeyc2g2s932,5
monkeyc2g2s933,5
monkeyc2g2s934,5
monkeyc2g2s935,5
monkeyc2g2s936,1
monkeyc2g2s937,5
monkeyc2g2s938,5
monkeyc2g2s939,5
monkeyc2g2s940,5
monkeyc2g2s941,5
monkeyc2g2s942,5
monkeyc2g2s943,5
monkeyc2g2s944,5
monkeyc2g2s945,5
monkeyc2g2s946,5
monkeyc2g2s947,1
monkeyc2g2s948,5
monkeyc2g2s949,5
monkeyc2g2s950,2
monkeyc2g2s951,5
monkeyc2g2s952,5
monkeyc2g2s953,5
monkeyc2g2s954,5
monkeyc2g2s955,5
monkeyc2g2s956,5
monkeyc2g2s957,5
monkeyc2g2s958,5
monkeyc2g2s959,5
monkeyc2g2s960,5
monkeyc2g2s961,2
monkeyc2g2s962,5
monkeyc2g2s963,5
monkeyc2g2s964,5
monkeyc2g2s965,5
monkeyc2g2s966,5
monkeyc2g2s967,5
monkeyc2g2s968,5
monkeyc2g2s969,5
monkeyc2g2s970,5
monkeyc2g2s971,5
monkeyc2g2s972,5
monkeyc2g2s973,5
monkeyc2g2s974,5
monkeyc2g2s975,5
monkeyc2g2s976,5
monkeyc2g2s977,5
monkeyc2g2s978,5
monkeyc2g2s979,5
monkeyc2g2s980,5
monkeyc2g2s981,1
monkeyc2g2s982,5
monkeyc2g2s983,5
monkeyc2g2s984,5
monkeyc2g2s985,5
monkeyc2g2s986,5
monkeyc2g2s987,5
monkeyc2g2s988,5
monkeyc2g2s989,1
monkeyc2g2s990,5
monkeyc2g2s991,5
monkeyc2g2s992,5
monkeyc2g2s993,5
monkeyc2g2s994,5
monkeyc2g2s995,5
monkeyc2g2s996,5
monkeyc2g2s997,5
monkeyc2g2s998,5
monkeyc2g2s999,5
monkeyc2g2s1000,5
monkeyc3l1s1001,3
monkeyc3l1s1002,3
monkeyc3l1s1003,3
monkeyc3l1s1004,3
monkeyc3l1s1005,2
monkeyc3l1s1006,2
monkeyc3l1s1007,3
monkeyc3l1s1008,2
monkeyc3l1s1009,3
monkeyc3l1s1010,3
monkeyc3l1s1011,3
monkeyc3l1s1012,3
monkeyc3l1s1013,3
monkeyc3l1s1014,3
monkeyc3l1s1015,3
monkeyc3l1s1016,2
monkeyc3l1s1017,3
monkeyc3l1s1018,3
monkeyc3l1s1019,3
monkeyc3l1s1020,3
monkeyc3l1s1021,2
monkeyc3l1s1022,2
monkeyc3l1s1023,3
monkeyc3l1s1024,3
monkeyc3l1s1025,2
monkeyc3l1s1026,3
monkeyc3l1s1027,3
monkeyc3l1s1028,3
monkeyc3l1s1029,2
monkeyc3l1s1030,3
monkeyc3l1s1031,3
monkeyc3l1s1032,3
monkeyc3l1s1033,3
monkeyc3l1s1034,3
monkeyc3l1s1035,2
monkeyc3l1s1036,3
monkeyc3l1s1037,2
monkeyc3l1s1038,3
monkeyc3l1s1039,3
monkeyc3l1s1040,3
monkeyc3l1s1041,3
monkeyc3l1s1042,2
monkeyc3l1s1043,3
monkeyc3l1s1044,3
monkeyc3l1s1045,2
monkeyc3l1s1046,3
monkeyc3l1s1047,3
monkeyc3l1s1048,2
monkeyc3l1s1049,2
monkeyc3l1s1050,3
monkeyc3l1s1051,3
monkeyc3l1s1052,2
monkeyc3l1s1053,3
monkeyc3l1s1054,3
monkeyc3l1s1055,3
monkeyc3l1s1056,2
monkeyc3l1s1057,3
monkeyc3l1s1058,3
monkeyc3l1s1059,2
monkeyc3l1s1060,3
monkeyc3l1s1061,2
monkeyc3l1s1062,3
monkeyc3l1s1063,3
monkeyc3l1s1064,3
monkeyc3l1s1065,2
monkeyc3l1s1066,2
monkeyc3l1s1067,2
monkeyc3l1s1068,2
monkeyc3l1s1069,2
