sample_label,centroid9
monkeyc1g1s155,2
monkeyc1g1s156,5
monkeyc1g1s157,5
monkeyc1g1s158,5
monkeyc1g1s159,5
monkeyc1g1s160,5
monkeyc1g1s161,2
monkeyc1g1s162,5
monkeyc1g1s163,2
monkeyc1g1s164,5
monkeyc1g1s165,2
monkeyc1g1s166,2
monkeyc1g1s167,5
monkeyc1g1s168,2
monkeyc1g1s169,5
monkeyc1g1s170,5
monkeyc1g1s171,5
monkeyc1g1s172,2
monkeyc1g1s173,5
monkeyc1g1s174,2
monkeyc1g1s175,5
monkeyc1g1s176,5
monkeyc1g1s177,5
monkeyc1g1s178,2
monkeyc1g1s179,2
monkeyc1g1s180,2
monkeyc1g1s181,5
monkeyc1g1s182,2
monkeyc1g1s183,2
monkeyc1g1s184,5
monkeyc1g1s185,5
monkeyc1g1s186,5
monkeyc1g1s187,2
monkeyc1g1s188,2
monkeyc1g1s189,2
monkeyc1g1s190,2
monkeyc1g1s191,6
monkeyc1g1s192,5
monkeyc1g1s193,5
monkeyc1g1s194,5
monkeyc1g1s195,5
monkeyc1g1s196,2
monkeyc1g1s197,5
monkeyc1g1s198,2
monkeyc1g1s199,2
monkeyc1g1s200,5
monkeyc1g1s201,2
monkeyc1g1s202,2
monkeyc1g1s203,2
monkeyc1g1s204,5
monkeyc1g1s205,2
monkeyc1g1s206,2
monkeyc1g1s207,2
monkeyc1g1s208,2
monkeyc1g1s209,5
monkeyc1g1s210,2
monkeyc1g1s211,5
monkeyc1g1s212,5
monkeyc1g1s213,5
monkeyc1g1s214,2
monkeyc1g1s215,5
monkeyc1g1s216,5
monkeyc1g1s217,5
monkeyc1g1s218,5
monkeyc1g1s219,5
monkeyc1g1s220,5
monkeyc1g1s221,5
monkeyc1g1s222,2
monkeyc1g1s223,5
monkeyc1g1s224,2
monkeyc1g1s225,2
monkeyc1g1s226,2
monkeyc1g1s227,5
monkeyc1g1s228,2
monkeyc1g1s229,5
monkeyc1g1s230,2
monkeyc1g1s231,2
monkeyc1g1s232,2
monkeyc1g1s233,2
monkeyc1g1s234,5
monkeyc1g1s235,6
monkeyc1g1s236,2
monkeyc1g1s237,5
monkeyc1g1s238,5
monkeyc1g1s239,5
monkeyc1g1s240,2
monkeyc1g1s241,2
monkeyc1g1s242,5
monkeyc1g1s243,2
monkeyc1g1s244,5
monkeyc1g1s245,2
monkeyc1g1s246,5
monkeyc1g1s247,2
monkeyc1g1s248,2
monkeyc1g1s249,5
monkeyc1g1s250,2
monkeyc1g1s251,5
monkeyc1g1s252,5
monkeyc1g1s253,2
monkeyc1g1s254,2
monkeyc1g1s255,2
monkeyc1g1s256,2
monkeyc1g1s257,5
monkeyc1g1s258,6
monkeyc1g1s259,5
monkeyc1g1s260,5
monkeyc1g1s261,2
monkeyc1g1s262,6
monkeyc1g1s263,2
monkeyc1g1s264,5
monkeyc1g1s265,5
monkeyc1g1s266,5
monkeyc1g1s267,2
monkeyc1g1s268,2
monkeyc1g1s269,5
monkeyc1g1s270,5
monkeyc1g1s271,2
monkeyc1g1s272,5
monkeyc1g1s273,5
monkeyc1g1s274,2
monkeyc1g1s275,2
monkeyc1g1s276,2
monkeyc1g1s277,2
monkeyc1g1s278,5
monkeyc1g1s279,2
monkeyc1g1s280,6
monkeyc1g1s281,5
monkeyc1g1s282,2
monkeyc1g1s283,2
monkeyc1g1s284,5
monkeyc1g1s285,2
monkeyc1g1s286,5
monkeyc1g1s287,2
monkeyc1g1s288,2
monkeyc1g1s289,2
monkeyc1g1s290,6
monkeyc1g1s291,2
monkeyc1g1s292,5
monkeyc1g1s293,2
monkeyc1g1s294,2
monkeyc1g1s295,2
monkeyc1g1s296,5
monkeyc1g1s297,2
monkeyc1g1s298,2
monkeyc1g1s299,5
monkeyc1g1s300,5
monkeyc1g1s301,5
monkeyc1g1s302,2
monkeyc1g1s303,5
monkeyc1g1s304,6
monkeyc1g1s305,5
monkeyc1g1s306,5
monkeyc1g1s307,5
monkeyc1g1s308,6
monkeyc1g1s309,5
monkeyc1g1s310,5
monkeyc1g1s311,5
monkeyc1g1s312,5
monkeyc1g1s313,2
monkeyc1g1s314,5
monkeyc1g1s315,2
monkeyc1g1s316,5
monkeyc1g1s317,2
monkeyc1g1s318,2
monkeyc1g1s319,5
monkeyc1g1s320,2
monkeyc1g1s321,5
monkeyc1g1s322,2
monkeyc1g1s323,5
monkeyc1g1s324,5
monkeyc1g1s325,6
monkeyc1g1s326,5
monkeyc1g1s327,5
monkeyc1g1s328,2
monkeyc1g1s329,2
monkeyc1g1s330,2
monkeyc1g1s331,5
monkeyc1g1s332,6
monkeyc1g1s333,5
monkeyc1g1s334,5
monkeyc1g1s335,2
monkeyc1g1s336,2
monkeyc1g1s337,2
monkeyc1g1s338,2
monkeyc1g1s339,5
monkeyc1g1s340,5
monkeyc1g1s341,5
monkeyc1g1s342,6
monkeyc1g1s343,5
monkeyc1g1s344,5
monkeyc1g1s345,5
monkeyc1g1s346,2
monkeyc1g1s347,2
monkeyc1g1s348,2
monkeyc1g1s349,2
monkeyc1g1s350,5
monkeyc1g1s351,5
monkeyc1g1s352,5
monkeyc1g1s353,5
monkeyc1g1s354,2
monkeyc1g1s355,2
monkeyc1g1s356,5
monkeyc1g1s357,2
monkeyc1g1s358,5
monkeyc1g1s359,2
monkeyc1g1s360,2
monkeyc1g1s361,5
monkeyc1g1s362,2
monkeyc1g1s363,5
monkeyc1g1s364,5
monkeyc1g1s365,2
monkeyc1g1s366,6
monkeyc1g1s367,5
monkeyc1g1s368,5
monkeyc1g1s369,5
monkeyc1g1s370,2
monkeyc1g1s371,5
monkeyc1g1s372,5
monkeyc1g1s373,5
monkeyc1g1s374,5
monkeyc1g1s375,2
monkeyc1g1s376,6
monkeyc1g1s377,5
monkeyc1g1s378,2
monkeyc1g1s379,5
monkeyc1g1s380,2
monkeyc1g1s381,5
monkeyc1g1s382,2
monkeyc1g1s383,5
monkeyc1g1s384,2
monkeyc1g1s385,2
monkeyc1g1s386,5
monkeyc1g1s387,5
monkeyc1g1s388,5
monkeyc1g1s389,5
monkeyc1g1s390,2
monkeyc1g1s391,2
monkeyc1g1s392,5
monkeyc1g1s393,5
monkeyc1g1s394,2
monkeyc1g1s395,5
monkeyc1g1s396,5
monkeyc1g1s397,2
monkeyc1g1s398,2
monkeyc1g1s399,5
monkeyc1g1s400,6
monkeyc1g1s401,5
monkeyc1g1s402,6
monkeyc1g1s403,5
monkeyc1g1s404,5
monkeyc1g1s405,5
monkeyc1g1s406,2
monkeyc1g1s407,2
monkeyc1g1s408,2
monkeyc1g1s409,2
monkeyc1g1s410,2
monkeyc1g1s411,5
monkeyc1g1s412,2
monkeyc1g1s413,5
monkeyc1g1s414,2
monkeyc1g1s415,2
monkeyc1g1s416,2
monkeyc1g1s417,2
monkeyc1g1s418,2
monkeyc1g1s419,2
monkeyc1g1s420,5
monkeyc1g1s421,2
monkeyc1g1s422,2
monkeyc1g1s423,5
monkeyc1g1s424,2
monkeyc1g1s425,5
monkeyc1g1s426,2
monkeyc1g1s427,5
monkeyc1g1s428,2
monkeyc1g1s429,5
monkeyc1g1s430,5
monkeyc1g1s431,5
monkeyc1g1s432,2
monkeyc1g1s433,5
monkeyc1g1s434,5
monkeyc1g1s435,5
monkeyc1g1s436,5
monkeyc1g1s437,5
monkeyc1g1s438,2
monkeyc1g1s439,5
monkeyc1g1s440,5
monkeyc1g1s441,2
monkeyc1g1s442,5
monkeyc1g1s443,2
monkeyc1g1s444,2
monkeyc1g1s445,5
monkeyc1g1s446,2
monkeyc1g1s447,5
monkeyc1g1s448,2
monkeyc1g1s449,5
monkeyc1g1s450,5
monkeyc1g1s451,5
monkeyc1g1s452,2
monkeyc1g1s453,2
monkeyc1g1s454,5
monkeyc1g1s455,5
monkeyc1g1s456,2
monkeyc1g1s457,2
monkeyc1g1s458,2
monkeyc1g1s459,5
monkeyc1g1s460,2
monkeyc1g1s461,5
monkeyc1g1s462,2
monkeyc1g1s463,6
monkeyc1g1s464,5
monkeyc1g1s465,5
monkeyc1g1s466,2
monkeyc1g1s467,2
monkeyc1g1s468,5
monkeyc1g1s469,5
monkeyc1g1s470,5
monkeyc1g1s471,2
monkeyc1g1s472,2
monkeyc1g1s473,5
monkeyc1g1s474,2
monkeyc1g1s475,5
monkeyc1g1s476,5
monkeyc1g1s477,5
monkeyc1g1s478,2
monkeyc1g1s479,2
monkeyc1g1s480,5
monkeyc1g1s481,5
monkeyc1g1s482,6
monkeyc1g1s483,5
monkeyc1g1s484,2
monkeyc1g1s485,5
monkeyc1g1s486,2
monkeyc1g1s487,5
monkeyc1g1s488,2
monkeyc1g1s489,5
monkeyc1g1s490,5
monkeyc1g1s491,5
monkeyc1g1s492,5
monkeyc1g1s493,2
monkeyc1g1s494,2
monkeyc1g1s495,5
monkeyc1g1s496,5
monkeyc1g1s497,2
monkeyc1g1s498,2
monkeyc1g1s499,5
monkeyc1g1s500,5
monkeyc2g2s501,3
monkeyc2g2s502,5
monkeyc2g2s503,5
monkeyc2g2s504,5
monkeyc2g2s505,8
monkeyc2g2s506,8
monkeyc2g2s507,8
monkeyc2g2s508,8
monkeyc2g2s509,8
monkeyc2g2s510,3
monkeyc2g2s511,8
monkeyc2g2s512,8
monkeyc2g2s513,8
monkeyc2g2s514,3
monkeyc2g2s515,3
monkeyc2g2s516,3
monkeyc2g2s517,8
monkeyc2g2s518,8
monkeyc2g2s519,5
monkeyc2g2s520,8
monkeyc2g2s521,8
monkeyc2g2s522,3
monkeyc2g2s523,5
monkeyc2g2s524,8
monkeyc2g2s525,5
monkeyc2g2s526,5
monkeyc2g2s527,5
monkeyc2g2s528,8
monkeyc2g2s529,5
monkeyc2g2s530,8
monkeyc2g2s531,5
monkeyc2g2s532,3
monkeyc2g2s533,8
monkeyc2g2s534,3
monkeyc2g2s535,3
monkeyc2g2s536,8
monkeyc2g2s537,3
monkeyc2g2s538,3
monkeyc2g2s539,5
monkeyc2g2s540,3
monkeyc2g2s541,3
monkeyc2g2s542,3
monkeyc2g2s543,5
monkeyc2g2s544,5
monkeyc2g2s545,5
monkeyc2g2s546,3
monkeyc2g2s547,3
monkeyc2g2s548,3
monkeyc2g2s549,5
monkeyc2g2s550,3
monkeyc2g2s551,3
monkeyc2g2s552,8
monkeyc2g2s553,3
monkeyc2g2s554,8
monkeyc2g2s555,8
monkeyc2g2s556,8
monkeyc2g2s557,5
monkeyc2g2s558,5
monkeyc2g2s559,3
monkeyc2g2s560,3
monkeyc2g2s561,8
monkeyc2g2s562,5
monkeyc2g2s563,5
monkeyc2g2s564,5
monkeyc2g2s565,5
monkeyc2g2s566,5
monkeyc2g2s567,5
monkeyc2g2s568,8
monkeyc2g2s569,8
monkeyc2g2s570,5
monkeyc2g2s571,8
monkeyc2g2s572,5
monkeyc2g2s573,5
monkeyc2g2s574,5
monkeyc2g2s575,3
monkeyc2g2s576,5
monkeyc2g2s577,5
monkeyc2g2s578,5
monkeyc2g2s579,8
monkeyc2g2s580,5
monkeyc2g2s581,3
monkeyc2g2s582,5
monkeyc2g2s583,3
monkeyc2g2s584,8
monkeyc2g2s585,5
monkeyc2g2s586,3
monkeyc2g2s587,5
monkeyc2g2s588,8
monkeyc2g2s589,8
monkeyc2g2s590,5
monkeyc2g2s591,3
monkeyc2g2s592,8
monkeyc2g2s593,5
monkeyc2g2s594,5
monkeyc2g2s595,3
monkeyc2g2s596,3
monkeyc2g2s597,3
monkeyc2g2s598,5
monkeyc2g2s599,5
monkeyc2g2s600,5
monkeyc2g2s601,3
monkeyc2g2s602,8
monkeyc2g2s603,5
monkeyc2g2s604,5
monkeyc2g2s605,8
monkeyc2g2s606,3
monkeyc2g2s607,8
monkeyc2g2s608,5
monkeyc2g2s609,5
monkeyc2g2s610,3
monkeyc2g2s611,3
monkeyc2g2s612,3
monkeyc2g2s613,3
monkeyc2g2s614,8
monkeyc2g2s615,5
monkeyc2g2s616,3
monkeyc2g2s617,5
monkeyc2g2s618,5
monkeyc2g2s619,8
monkeyc2g2s620,5
monkeyc2g2s621,5
monkeyc2g2s622,5
monkeyc2g2s623,3
monkeyc2g2s624,3
monkeyc2g2s625,3
monkeyc2g2s626,8
monkeyc2g2s627,3
monkeyc2g2s628,5
monkeyc2g2s629,5
monkeyc2g2s630,5
monkeyc2g2s631,3
monkeyc2g2s632,3
monkeyc2g2s633,5
monkeyc2g2s634,5
monkeyc2g2s635,3
monkeyc2g2s636,3
monkeyc2g2s637,3
monkeyc2g2s638,8
monkeyc2g2s639,5
monkeyc2g2s640,8
monkeyc2g2s641,8
monkeyc2g2s642,5
monkeyc2g2s643,3
monkeyc2g2s644,5
monkeyc2g2s645,8
monkeyc2g2s646,5
monkeyc2g2s647,8
monkeyc2g2s648,5
monkeyc2g2s649,5
monkeyc2g2s650,8
monkeyc2g2s651,3
monkeyc2g2s652,3
monkeyc2g2s653,5
monkeyc2g2s654,5
monkeyc2g2s655,5
monkeyc2g2s656,5
monkeyc2g2s657,3
monkeyc2g2s658,3
monkeyc2g2s659,5
monkeyc2g2s660,5
monkeyc2g2s661,3
monkeyc2g2s662,8
monkeyc2g2s663,8
monkeyc2g2s664,5
monkeyc2g2s665,5
monkeyc2g2s666,5
monkeyc2g2s667,5
monkeyc2g2s668,3
monkeyc2g2s669,5
monkeyc2g2s670,8
monkeyc2g2s671,3
monkeyc2g2s672,8
monkeyc2g2s673,5
monkeyc2g2s674,3
monkeyc2g2s675,8
monkeyc2g2s676,8
monkeyc2g2s677,5
monkeyc2g2s678,5
monkeyc2g2s679,5
monkeyc2g2s680,3
monkeyc2g2s681,8
monkeyc2g2s682,8
monkeyc2g2s683,3
monkeyc2g2s684,3
monkeyc2g2s685,5
monkeyc2g2s686,8
monkeyc2g2s687,5
monkeyc2g2s688,3
monkeyc2g2s689,5
monkeyc2g2s690,3
monkeyc2g2s691,5
monkeyc2g2s692,5
monkeyc2g2s693,5
monkeyc2g2s694,5
monkeyc2g2s695,8
monkeyc2g2s696,3
monkeyc2g2s697,8
monkeyc2g2s698,5
monkeyc2g2s699,5
monkeyc2g2s700,8
monkeyc2g2s701,8
monkeyc2g2s702,5
monkeyc2g2s703,5
monkeyc2g2s704,5
monkeyc2g2s705,8
monkeyc2g2s706,5
monkeyc2g2s707,3
monkeyc2g2s708,8
monkeyc2g2s709,3
monkeyc2g2s710,3
monkeyc2g2s711,8
monkeyc2g2s712,5
monkeyc2g2s713,8
monkeyc2g2s714,8
monkeyc2g2s715,5
monkeyc2g2s716,3
monkeyc2g2s717,5
monkeyc2g2s718,5
monkeyc2g2s719,8
monkeyc2g2s720,8
monkeyc2g2s721,3
monkeyc2g2s722,3
monkeyc2g2s723,8
monkeyc2g2s724,8
monkeyc2g2s725,3
monkeyc2g2s726,8
monkeyc2g2s727,8
monkeyc2g2s728,5
monkeyc2g2s729,3
monkeyc2g2s730,3
monkeyc2g2s731,8
monkeyc2g2s732,3
monkeyc2g2s733,3
monkeyc2g2s734,3
monkeyc2g2s735,5
monkeyc2g2s736,5
monkeyc2g2s737,3
monkeyc2g2s738,3
monkeyc2g2s739,5
monkeyc2g2s740,3
monkeyc2g2s741,3
monkeyc2g2s742,5
monkeyc2g2s743,5
monkeyc2g2s744,5
monkeyc2g2s745,5
monkeyc2g2s746,3
monkeyc2g2s747,3
monkeyc2g2s748,8
monkeyc2g2s749,3
monkeyc2g2s750,8
monkeyc2g2s751,8
monkeyc2g2s752,3
monkeyc2g2s753,8
monkeyc2g2s754,5
monkeyc2g2s755,3
monkeyc2g2s756,5
monkeyc2g2s757,5
monkeyc2g2s758,5
monkeyc2g2s759,3
monkeyc2g2s760,5
monkeyc2g2s761,5
monkeyc2g2s762,8
monkeyc2g2s763,3
monkeyc2g2s764,8
monkeyc2g2s765,3
monkeyc2g2s766,3
monkeyc2g2s767,5
monkeyc2g2s768,5
monkeyc2g2s769,5
monkeyc2g2s770,8
monkeyc2g2s771,8
monkeyc2g2s772,3
monkeyc2g2s773,5
monkeyc2g2s774,3
monkeyc2g2s775,5
monkeyc2g2s776,8
monkeyc2g2s777,8
monkeyc2g2s778,5
monkeyc2g2s779,3
monkeyc2g2s780,5
monkeyc2g2s781,5
monkeyc2g2s782,8
monkeyc2g2s783,5
monkeyc2g2s784,5
monkeyc2g2s785,8
monkeyc2g2s786,8
monkeyc2g2s787,3
monkeyc2g2s788,8
monkeyc2g2s789,8
monkeyc2g2s790,3
monkeyc2g2s791,8
monkeyc2g2s792,3
monkeyc2g2s793,3
monkeyc2g2s794,3
monkeyc2g2s795,5
monkeyc2g2s796,5
monkeyc2g2s797,5
monkeyc2g2s798,8
monkeyc2g2s799,3
monkeyc2g2s800,3
monkeyc2g2s801,3
monkeyc2g2s802,3
monkeyc2g2s803,8
monkeyc2g2s804,5
monkeyc2g2s805,3
monkeyc2g2s806,8
monkeyc2g2s807,8
monkeyc2g2s808,3
monkeyc2g2s809,3
monkeyc2g2s810,5
monkeyc2g2s811,3
monkeyc2g2s812,5
monkeyc2g2s813,5
monkeyc2g2s814,3
monkeyc2g2s815,8
monkeyc2g2s816,5
monkeyc2g2s817,5
monkeyc2g2s818,3
monkeyc2g2s819,5
monkeyc2g2s820,5
monkeyc2g2s821,5
monkeyc2g2s822,5
monkeyc2g2s823,3
monkeyc2g2s824,8
monkeyc2g2s825,8
monkeyc2g2s826,3
monkeyc2g2s827,8
monkeyc2g2s828,5
monkeyc2g2s829,5
monkeyc2g2s830,3
monkeyc2g2s831,8
monkeyc2g2s832,5
monkeyc2g2s833,3
monkeyc2g2s834,8
monkeyc2g2s835,5
monkeyc2g2s836,3
monkeyc2g2s837,3
monkeyc2g2s838,8
monkeyc2g2s839,3
monkeyc2g2s840,3
monkeyc2g2s841,8
monkeyc2g2s842,8
monkeyc2g2s843,5
monkeyc2g2s844,5
monkeyc2g2s845,3
monkeyc2g2s846,5
monkeyc2g2s847,3
monkeyc2g2s848,3
monkeyc2g2s849,5
monkeyc2g2s850,8
monkeyc2g2s851,5
monkeyc2g2s852,5
monkeyc2g2s853,3
monkeyc2g2s854,8
monkeyc2g2s855,3
monkeyc2g2s856,8
monkeyc2g2s857,5
monkeyc2g2s858,3
monkeyc2g2s859,3
monkeyc2g2s860,8
monkeyc2g2s861,8
monkeyc2g2s862,3
monkeyc2g2s863,5
monkeyc2g2s864,5
monkeyc2g2s865,5
monkeyc2g2s866,8
monkeyc2g2s867,8
monkeyc2g2s868,8
monkeyc2g2s869,5
monkeyc2g2s870,3
monkeyc2g2s871,5
monkeyc2g2s872,3
monkeyc2g2s873,8
monkeyc2g2s874,8
monkeyc2g2s875,5
monkeyc2g2s876,3
monkeyc2g2s877,3
monkeyc2g2s878,5
monkeyc2g2s879,3
monkeyc2g2s880,3
monkeyc2g2s881,3
monkeyc2g2s882,3
monkeyc2g2s883,3
monkeyc2g2s884,3
monkeyc2g2s885,3
monkeyc2g2s886,5
monkeyc2g2s887,3
monkeyc2g2s888,8
monkeyc2g2s889,8
monkeyc2g2s890,8
monkeyc2g2s891,8
monkeyc2g2s892,3
monkeyc2g2s893,3
monkeyc2g2s894,3
monkeyc2g2s895,8
monkeyc2g2s896,5
monkeyc2g2s897,8
monkeyc2g2s898,5
monkeyc2g2s899,8
monkeyc2g2s900,8
monkeyc2g2s901,5
monkeyc2g2s902,3
monkeyc2g2s903,3
monkeyc2g2s904,8
monkeyc2g2s905,3
monkeyc2g2s906,3
monkeyc2g2s907,5
monkeyc2g2s908,5
monkeyc2g2s909,5
monkeyc2g2s910,3
monkeyc2g2s911,5
monkeyc2g2s912,8
monkeyc2g2s913,3
monkeyc2g2s914,3
monkeyc2g2s915,8
monkeyc2g2s916,5
monkeyc2g2s917,8
monkeyc2g2s918,3
monkeyc2g2s919,5
monkeyc2g2s920,8
monkeyc2g2s921,5
monkeyc2g2s922,3
monkeyc2g2s923,3
monkeyc2g2s924,8
monkeyc2g2s925,3
monkeyc2g2s926,8
monkeyc2g2s927,3
monkeyc2g2s928,3
monkeyc2g2s929,5
monkeyc2g2s930,3
monkeyc2g2s931,8
monkeyc2g2s932,8
monkeyc2g2s933,8
monkeyc2g2s934,8
monkeyc2g2s935,5
monkeyc2g2s936,5
monkeyc2g2s937,3
monkeyc2g2s938,3
monkeyc2g2s939,8
monkeyc2g2s940,5
monkeyc2g2s941,8
monkeyc2g2s942,3
monkeyc2g2s943,8
monkeyc2g2s944,8
monkeyc2g2s945,8
monkeyc2g2s946,8
monkeyc2g2s947,5
monkeyc2g2s948,5
monkeyc2g2s949,8
monkeyc2g2s950,3
monkeyc2g2s951,3
monkeyc2g2s952,8
monkeyc2g2s953,8
monkeyc2g2s954,3
monkeyc2g2s955,3
monkeyc2g2s956,5
monkeyc2g2s957,5
monkeyc2g2s958,5
monkeyc2g2s959,3
monkeyc2g2s960,8
monkeyc2g2s961,5
monkeyc2g2s962,8
monkeyc2g2s963,8
monkeyc2g2s964,3
monkeyc2g2s965,5
monkeyc2g2s966,3
monkeyc2g2s967,3
monkeyc2g2s968,3
monkeyc2g2s969,5
monkeyc2g2s970,5
monkeyc2g2s971,5
monkeyc2g2s972,3
monkeyc2g2s973,3
monkeyc2g2s974,5
monkeyc2g2s975,5
monkeyc2g2s976,5
monkeyc2g2s977,3
monkeyc2g2s978,8
monkeyc2g2s979,8
monkeyc2g2s980,3
monkeyc2g2s981,5
monkeyc2g2s982,8
monkeyc2g2s983,5
monkeyc2g2s984,8
monkeyc2g2s985,3
monkeyc2g2s986,8
monkeyc2g2s987,5
monkeyc2g2s988,3
monkeyc2g2s989,5
monkeyc2g2s990,5
monkeyc2g2s991,3
monkeyc2g2s992,5
monkeyc2g2s993,8
monkeyc2g2s994,8
monkeyc2g2s995,3
monkeyc2g2s996,3
monkeyc2g2s997,3
monkeyc2g2s998,8
monkeyc2g2s999,5
monkeyc2g2s1000,8
monkeyc3l1s1001,6
monkeyc3l1s1002,6
monkeyc3l1s1003,6
monkeyc3l1s1004,6
monkeyc3l1s1005,5
monkeyc3l1s1006,5
monkeyc3l1s1007,6
monkeyc3l1s1008,6
monkeyc3l1s1009,6
monkeyc3l1s1010,6
monkeyc3l1s1011,6
monkeyc3l1s1012,6
monkeyc3l1s1013,6
monkeyc3l1s1014,6
monkeyc3l1s1015,6
monkeyc3l1s1016,6
monkeyc3l1s1017,6
monkeyc3l1s1018,6
monkeyc3l1s1019,6
monkeyc3l1s1020,6
monkeyc3l1s1021,5
monkeyc3l1s1022,6
monkeyc3l1s1023,6
monkeyc3l1s1024,6
monkeyc3l1s1025,6
monkeyc3l1s1026,6
monkeyc3l1s1027,6
monkeyc3l1s1028,6
monkeyc3l1s1029,6
monkeyc3l1s1030,6
monkeyc3l1s1031,6
monkeyc3l1s1032,6
monkeyc3l1s1033,6
monkeyc3l1s1034,6
monkeyc3l1s1035,5
monkeyc3l1s1036,6
monkeyc3l1s1037,6
monkeyc3l1s1038,6
monkeyc3l1s1039,6
monkeyc3l1s1040,6
monkeyc3l1s1041,6
monkeyc3l1s1042,6
monkeyc3l1s1043,6
monkeyc3l1s1044,6
monkeyc3l1s1045,6
monkeyc3l1s1046,6
monkeyc3l1s1047,6
monkeyc3l1s1048,6
monkeyc3l1s1049,6
monkeyc3l1s1050,6
monkeyc3l1s1051,6
monkeyc3l1s1052,6
monkeyc3l1s1053,6
monkeyc3l1s1054,6
monkeyc3l1s1055,6
monkeyc3l1s1056,5
monkeyc3l1s1057,6
monkeyc3l1s1058,6
monkeyc3l1s1059,5
monkeyc3l1s1060,6
monkeyc3l1s1061,6
monkeyc3l1s1062,6
monkeyc3l1s1063,6
monkeyc3l1s1064,6
monkeyc3l1s1065,6
monkeyc3l1s1066,6
monkeyc3l1s1067,5
monkeyc3l1s1068,6
monkeyc3l1s1069,5
