sample_label,centroid8
monkeyc1g1s104,7
monkeyc1g1s105,7
monkeyc1g1s106,7
monkeyc1g1s107,2
monkeyc1g1s108,0
monkeyc1g1s109,7
monkeyc1g1s110,7
monkeyc1g1s111,7
monkeyc1g1s112,5
monkeyc1g1s113,7
monkeyc1g1s114,7
monkeyc1g1s115,7
monkeyc1g1s116,2
monkeyc1g1s117,7
monkeyc1g1s118,7
monkeyc1g1s119,5
monkeyc1g1s120,7
monkeyc1g1s121,2
monkeyc1g1s122,7
monkeyc1g1s123,2
monkeyc1g1s124,2
monkeyc1g1s125,7
monkeyc1g1s126,7
monkeyc1g1s127,7
monkeyc1g1s128,7
monkeyc1g1s129,2
monkeyc1g1s130,2
monkeyc1g1s131,2
monkeyc1g1s132,2
monkeyc1g1s133,0
monkeyc1g1s134,2
monkeyc1g1s135,7
monkeyc1g1s136,7
monkeyc1g1s137,7
monkeyc1g1s138,7
monkeyc1g1s139,0
monkeyc1g1s140,2
monkeyc1g1s141,2
monkeyc1g1s142,7
monkeyc1g1s143,7
monkeyc1g1s144,2
monkeyc1g1s145,7
monkeyc1g1s146,7
monkeyc1g1s147,5
monkeyc1g1s148,7
monkeyc1g1s149,7
monkeyc1g1s150,7
monkeyc1g1s151,2
monkeyc1g1s152,2
monkeyc1g1s153,7
monkeyc1g1s154,7
monkeyc1g1s155,7
monkeyc1g1s156,2
monkeyc1g1s157,2
monkeyc1g1s158,0
monkeyc1g1s159,2
monkeyc1g1s160,7
monkeyc1g1s161,7
monkeyc1g1s162,7
monkeyc1g1s163,7
monkeyc1g1s164,2
monkeyc1g1s165,7
monkeyc1g1s166,7
monkeyc1g1s167,5
monkeyc1g1s168,7
monkeyc1g1s169,2
monkeyc1g1s170,2
monkeyc1g1s171,7
monkeyc1g1s172,7
monkeyc1g1s173,7
monkeyc1g1s174,0
monkeyc1g1s175,7
monkeyc1g1s176,2
monkeyc1g1s177,2
monkeyc1g1s178,7
monkeyc1g1s179,7
monkeyc1g1s180,7
monkeyc1g1s181,7
monkeyc1g1s182,7
monkeyc1g1s183,7
monkeyc1g1s184,2
monkeyc1g1s185,5
monkeyc1g1s186,5
monkeyc1g1s187,0
monkeyc1g1s188,7
monkeyc1g1s189,7
monkeyc1g1s190,7
monkeyc1g1s191,7
monkeyc1g1s192,5
monkeyc1g1s193,2
monkeyc1g1s194,7
monkeyc1g1s195,5
monkeyc1g1s196,0
monkeyc1g1s197,2
monkeyc1g1s198,7
monkeyc1g1s199,7
monkeyc1g1s200,7
monkeyc1g1s201,7
monkeyc1g1s202,7
monkeyc1g1s203,7
monkeyc1g1s204,2
monkeyc1g1s205,7
monkeyc1g1s206,7
monkeyc1g1s207,7
monkeyc1g1s208,7
monkeyc1g1s209,7
monkeyc1g1s210,7
monkeyc1g1s211,5
monkeyc1g1s212,7
monkeyc1g1s213,2
monkeyc1g1s214,7
monkeyc1g1s215,7
monkeyc1g1s216,5
monkeyc1g1s217,7
monkeyc1g1s218,7
monkeyc1g1s219,2
monkeyc1g1s220,7
monkeyc1g1s221,5
monkeyc1g1s222,7
monkeyc1g1s223,2
monkeyc1g1s224,0
monkeyc1g1s225,7
monkeyc1g1s226,7
monkeyc1g1s227,2
monkeyc1g1s228,7
monkeyc1g1s229,0
monkeyc1g1s230,7
monkeyc1g1s231,7
monkeyc1g1s232,7
monkeyc1g1s233,0
monkeyc1g1s234,7
monkeyc1g1s235,5
monkeyc1g1s236,7
monkeyc1g1s237,2
monkeyc1g1s238,2
monkeyc1g1s239,2
monkeyc1g1s240,7
monkeyc1g1s241,7
monkeyc1g1s242,7
monkeyc1g1s243,7
monkeyc1g1s244,2
monkeyc1g1s245,7
monkeyc1g1s246,7
monkeyc1g1s247,7
monkeyc1g1s248,7
monkeyc1g1s249,2
monkeyc1g1s250,7
monkeyc1g1s251,5
monkeyc1g1s252,7
monkeyc1g1s253,7
monkeyc1g1s254,7
monkeyc1g1s255,7
monkeyc1g1s256,7
monkeyc1g1s257,2
monkeyc1g1s258,5
monkeyc1g1s259,5
monkeyc1g1s260,5
monkeyc1g1s261,7
monkeyc1g1s262,5
monkeyc1g1s263,7
monkeyc1g1s264,7
monkeyc1g1s265,2
monkeyc1g1s266,2
monkeyc1g1s267,7
monkeyc1g1s268,7
monkeyc1g1s269,7
monkeyc1g1s270,0
monkeyc1g1s271,0
monkeyc1g1s272,7
monkeyc1g1s273,2
monkeyc1g1s274,0
monkeyc1g1s275,7
monkeyc1g1s276,7
monkeyc1g1s277,7
monkeyc1g1s278,2
monkeyc1g1s279,7
monkeyc1g1s280,7
monkeyc1g1s281,7
monkeyc1g1s282,7
monkeyc1g1s283,7
monkeyc1g1s284,7
monkeyc1g1s285,0
monkeyc1g1s286,2
monkeyc1g1s287,0
monkeyc1g1s288,7
monkeyc1g1s289,7
monkeyc1g1s290,7
monkeyc1g1s291,7
monkeyc1g1s292,2
monkeyc1g1s293,7
monkeyc1g1s294,7
monkeyc1g1s295,7
monkeyc1g1s296,5
monkeyc1g1s297,7
monkeyc1g1s298,7
monkeyc1g1s299,5
monkeyc1g1s300,5
monkeyc1g1s301,7
monkeyc1g1s302,7
monkeyc1g1s303,2
monkeyc1g1s304,7
monkeyc1g1s305,7
monkeyc1g1s306,2
monkeyc1g1s307,5
monkeyc1g1s308,7
monkeyc1g1s309,2
monkeyc1g1s310,2
monkeyc1g1s311,0
monkeyc1g1s312,2
monkeyc1g1s313,0
monkeyc1g1s314,2
monkeyc1g1s315,7
monkeyc1g1s316,5
monkeyc1g1s317,7
monkeyc1g1s318,7
monkeyc1g1s319,7
monkeyc1g1s320,7
monkeyc1g1s321,2
monkeyc1g1s322,7
monkeyc1g1s323,2
monkeyc1g1s324,0
monkeyc1g1s325,7
monkeyc1g1s326,0
monkeyc1g1s327,7
monkeyc1g1s328,7
monkeyc1g1s329,7
monkeyc1g1s330,7
monkeyc1g1s331,2
monkeyc1g1s332,5
monkeyc1g1s333,2
monkeyc1g1s334,2
monkeyc1g1s335,7
monkeyc1g1s336,7
monkeyc1g1s337,7
monkeyc1g1s338,7
monkeyc1g1s339,5
monkeyc1g1s340,5
monkeyc1g1s341,7
monkeyc1g1s342,5
monkeyc1g1s343,7
monkeyc1g1s344,2
monkeyc1g1s345,5
monkeyc1g1s346,7
monkeyc1g1s347,7
monkeyc1g1s348,7
monkeyc1g1s349,7
monkeyc1g1s350,5
monkeyc1g1s351,5
monkeyc1g1s352,2
monkeyc1g1s353,2
monkeyc1g1s354,7
monkeyc1g1s355,7
monkeyc1g1s356,2
monkeyc1g1s357,7
monkeyc1g1s358,2
monkeyc1g1s359,7
monkeyc1g1s360,7
monkeyc1g1s361,2
monkeyc1g1s362,7
monkeyc1g1s363,2
monkeyc1g1s364,7
monkeyc1g1s365,7
monkeyc1g1s366,5
monkeyc1g1s367,5
monkeyc1g1s368,5
monkeyc1g1s369,2
monkeyc1g1s370,7
monkeyc1g1s371,2
monkeyc1g1s372,7
monkeyc1g1s373,2
monkeyc1g1s374,7
monkeyc1g1s375,7
monkeyc1g1s376,7
monkeyc1g1s377,7
monkeyc1g1s378,7
monkeyc1g1s379,7
monkeyc1g1s380,7
monkeyc1g1s381,5
monkeyc1g1s382,0
monkeyc1g1s383,7
monkeyc1g1s384,7
monkeyc1g1s385,7
monkeyc1g1s386,2
monkeyc1g1s387,7
monkeyc1g1s388,2
monkeyc1g1s389,7
monkeyc1g1s390,7
monkeyc1g1s391,7
monkeyc1g1s392,7
monkeyc1g1s393,2
monkeyc1g1s394,7
monkeyc1g1s395,2
monkeyc1g1s396,7
monkeyc1g1s397,7
monkeyc1g1s398,7
monkeyc1g1s399,7
monkeyc1g1s400,5
monkeyc1g1s401,7
monkeyc1g1s402,7
monkeyc1g1s403,5
monkeyc1g1s404,2
monkeyc1g1s405,2
monkeyc1g1s406,7
monkeyc1g1s407,7
monkeyc1g1s408,7
monkeyc1g1s409,7
monkeyc1g1s410,7
monkeyc1g1s411,2
monkeyc1g1s412,7
monkeyc1g1s413,2
monkeyc1g1s414,7
monkeyc1g1s415,7
monkeyc1g1s416,7
monkeyc1g1s417,0
monkeyc1g1s418,7
monkeyc1g1s419,7
monkeyc1g1s420,2
monkeyc1g1s421,7
monkeyc1g1s422,7
monkeyc1g1s423,2
monkeyc1g1s424,7
monkeyc1g1s425,7
monkeyc1g1s426,7
monkeyc1g1s427,2
monkeyc1g1s428,7
monkeyc1g1s429,5
monkeyc1g1s430,7
monkeyc1g1s431,7
monkeyc1g1s432,7
monkeyc1g1s433,5
monkeyc1g1s434,2
monkeyc1g1s435,2
monkeyc1g1s436,2
monkeyc1g1s437,2
monkeyc1g1s438,7
monkeyc1g1s439,5
monkeyc1g1s440,5
monkeyc1g1s441,7
monkeyc1g1s442,7
monkeyc1g1s443,7
monkeyc1g1s444,7
monkeyc1g1s445,2
monkeyc1g1s446,7
monkeyc1g1s447,7
monkeyc1g1s448,7
monkeyc1g1s449,7
monkeyc1g1s450,2
monkeyc1g1s451,7
monkeyc1g1s452,7
monkeyc1g1s453,7
monkeyc1g1s454,2
monkeyc1g1s455,2
monkeyc1g1s456,7
monkeyc1g1s457,7
monkeyc1g1s458,7
monkeyc1g1s459,2
monkeyc1g1s460,7
monkeyc1g1s461,2
monkeyc1g1s462,7
monkeyc1g1s463,5
monkeyc1g1s464,7
monkeyc1g1s465,2
monkeyc1g1s466,7
monkeyc1g1s467,7
monkeyc1g1s468,7
monkeyc1g1s469,5
monkeyc1g1s470,2
monkeyc1g1s471,7
monkeyc1g1s472,7
monkeyc1g1s473,2
monkeyc1g1s474,7
monkeyc1g1s475,7
monkeyc1g1s476,2
monkeyc1g1s477,7
monkeyc1g1s478,0
monkeyc1g1s479,7
monkeyc1g1s480,2
monkeyc1g1s481,5
monkeyc1g1s482,7
monkeyc1g1s483,2
monkeyc1g1s484,7
monkeyc1g1s485,7
monkeyc1g1s486,7
monkeyc1g1s487,2
monkeyc1g1s488,7
monkeyc1g1s489,7
monkeyc1g1s490,2
monkeyc1g1s491,5
monkeyc1g1s492,2
monkeyc1g1s493,0
monkeyc1g1s494,0
monkeyc1g1s495,7
monkeyc1g1s496,7
monkeyc1g1s497,7
monkeyc1g1s498,7
monkeyc1g1s499,2
monkeyc1g1s500,7
monkeyc2g2s501,1
monkeyc2g2s502,2
monkeyc2g2s503,2
monkeyc2g2s504,2
monkeyc2g2s505,1
monkeyc2g2s506,1
monkeyc2g2s507,1
monkeyc2g2s508,1
monkeyc2g2s509,1
monkeyc2g2s510,1
monkeyc2g2s511,1
monkeyc2g2s512,1
monkeyc2g2s513,1
monkeyc2g2s514,2
monkeyc2g2s515,2
monkeyc2g2s516,2
monkeyc2g2s517,1
monkeyc2g2s518,1
monkeyc2g2s519,2
monkeyc2g2s520,1
monkeyc2g2s521,1
monkeyc2g2s522,2
monkeyc2g2s523,2
monkeyc2g2s524,1
monkeyc2g2s525,2
monkeyc2g2s526,2
monkeyc2g2s527,2
monkeyc2g2s528,1
monkeyc2g2s529,2
monkeyc2g2s530,1
monkeyc2g2s531,2
monkeyc2g2s532,2
monkeyc2g2s533,1
monkeyc2g2s534,2
monkeyc2g2s535,2
monkeyc2g2s536,1
monkeyc2g2s537,1
monkeyc2g2s538,2
monkeyc2g2s539,2
monkeyc2g2s540,2
monkeyc2g2s541,2
monkeyc2g2s542,1
monkeyc2g2s543,2
monkeyc2g2s544,2
monkeyc2g2s545,2
monkeyc2g2s546,2
monkeyc2g2s547,1
monkeyc2g2s548,2
monkeyc2g2s549,2
monkeyc2g2s550,1
monkeyc2g2s551,1
monkeyc2g2s552,1
monkeyc2g2s553,2
monkeyc2g2s554,1
monkeyc2g2s555,1
monkeyc2g2s556,1
monkeyc2g2s557,2
monkeyc2g2s558,2
monkeyc2g2s559,1
monkeyc2g2s560,1
monkeyc2g2s561,1
monkeyc2g2s562,2
monkeyc2g2s563,1
monkeyc2g2s564,2
monkeyc2g2s565,2
monkeyc2g2s566,2
monkeyc2g2s567,2
monkeyc2g2s568,1
monkeyc2g2s569,1
monkeyc2g2s570,2
monkeyc2g2s571,1
monkeyc2g2s572,2
monkeyc2g2s573,2
monkeyc2g2s574,2
monkeyc2g2s575,2
monkeyc2g2s576,2
monkeyc2g2s577,2
monkeyc2g2s578,2
monkeyc2g2s579,1
monkeyc2g2s580,2
monkeyc2g2s581,1
monkeyc2g2s582,2
monkeyc2g2s583,2
monkeyc2g2s584,1
monkeyc2g2s585,2
monkeyc2g2s586,1
monkeyc2g2s587,2
monkeyc2g2s588,1
monkeyc2g2s589,1
monkeyc2g2s590,2
monkeyc2g2s591,2
monkeyc2g2s592,1
monkeyc2g2s593,1
monkeyc2g2s594,2
monkeyc2g2s595,2
monkeyc2g2s596,2
monkeyc2g2s597,2
monkeyc2g2s598,2
monkeyc2g2s599,2
monkeyc2g2s600,2
monkeyc2g2s601,2
monkeyc2g2s602,1
monkeyc2g2s603,2
monkeyc2g2s604,2
monkeyc2g2s605,1
monkeyc2g2s606,2
monkeyc2g2s607,1
monkeyc2g2s608,2
monkeyc2g2s609,2
monkeyc2g2s610,2
monkeyc2g2s611,2
monkeyc2g2s612,2
monkeyc2g2s613,1
monkeyc2g2s614,1
monkeyc2g2s615,2
monkeyc2g2s616,1
monkeyc2g2s617,2
monkeyc2g2s618,2
monkeyc2g2s619,1
monkeyc2g2s620,2
monkeyc2g2s621,2
monkeyc2g2s622,2
monkeyc2g2s623,2
monkeyc2g2s624,2
monkeyc2g2s625,2
monkeyc2g2s626,1
monkeyc2g2s627,1
monkeyc2g2s628,2
monkeyc2g2s629,2
monkeyc2g2s630,2
monkeyc2g2s631,1
monkeyc2g2s632,2
monkeyc2g2s633,2
monkeyc2g2s634,2
monkeyc2g2s635,1
monkeyc2g2s636,1
monkeyc2g2s637,1
monkeyc2g2s638,1
monkeyc2g2s639,2
monkeyc2g2s640,1
monkeyc2g2s641,1
monkeyc2g2s642,2
monkeyc2g2s643,2
monkeyc2g2s644,2
monkeyc2g2s645,1
monkeyc2g2s646,2
monkeyc2g2s647,1
monkeyc2g2s648,2
monkeyc2g2s649,2
monkeyc2g2s650,1
monkeyc2g2s651,1
monkeyc2g2s652,2
monkeyc2g2s653,2
monkeyc2g2s654,2
monkeyc2g2s655,2
monkeyc2g2s656,2
monkeyc2g2s657,2
monkeyc2g2s658,2
monkeyc2g2s659,2
monkeyc2g2s660,2
monkeyc2g2s661,2
monkeyc2g2s662,1
monkeyc2g2s663,1
monkeyc2g2s664,2
monkeyc2g2s665,2
monkeyc2g2s666,2
monkeyc2g2s667,2
monkeyc2g2s668,2
monkeyc2g2s669,2
monkeyc2g2s670,1
monkeyc2g2s671,1
monkeyc2g2s672,1
monkeyc2g2s673,2
monkeyc2g2s674,2
monkeyc2g2s675,1
monkeyc2g2s676,1
monkeyc2g2s677,2
monkeyc2g2s678,2
monkeyc2g2s679,2
monkeyc2g2s680,2
monkeyc2g2s681,1
monkeyc2g2s682,1
monkeyc2g2s683,1
monkeyc2g2s684,1
monkeyc2g2s685,2
monkeyc2g2s686,1
monkeyc2g2s687,2
monkeyc2g2s688,2
monkeyc2g2s689,2
monkeyc2g2s690,1
monkeyc2g2s691,2
monkeyc2g2s692,2
monkeyc2g2s693,2
monkeyc2g2s694,2
monkeyc2g2s695,1
monkeyc2g2s696,2
monkeyc2g2s697,1
monkeyc2g2s698,2
monkeyc2g2s699,2
monkeyc2g2s700,1
monkeyc2g2s701,1
monkeyc2g2s702,2
monkeyc2g2s703,2
monkeyc2g2s704,2
monkeyc2g2s705,1
monkeyc2g2s706,2
monkeyc2g2s707,2
monkeyc2g2s708,1
monkeyc2g2s709,1
monkeyc2g2s710,2
monkeyc2g2s711,1
monkeyc2g2s712,2
monkeyc2g2s713,1
monkeyc2g2s714,1
monkeyc2g2s715,2
monkeyc2g2s716,1
monkeyc2g2s717,2
monkeyc2g2s718,2
monkeyc2g2s719,1
monkeyc2g2s720,1
monkeyc2g2s721,2
monkeyc2g2s722,2
monkeyc2g2s723,1
monkeyc2g2s724,1
monkeyc2g2s725,1
monkeyc2g2s726,1
monkeyc2g2s727,1
monkeyc2g2s728,2
monkeyc2g2s729,1
monkeyc2g2s730,2
monkeyc2g2s731,1
monkeyc2g2s732,2
monkeyc2g2s733,2
monkeyc2g2s734,2
monkeyc2g2s735,2
monkeyc2g2s736,2
monkeyc2g2s737,2
monkeyc2g2s738,2
monkeyc2g2s739,2
monkeyc2g2s740,1
monkeyc2g2s741,2
monkeyc2g2s742,2
monkeyc2g2s743,2
monkeyc2g2s744,1
monkeyc2g2s745,2
monkeyc2g2s746,1
monkeyc2g2s747,2
monkeyc2g2s748,1
monkeyc2g2s749,1
monkeyc2g2s750,1
monkeyc2g2s751,1
monkeyc2g2s752,1
monkeyc2g2s753,1
monkeyc2g2s754,2
monkeyc2g2s755,2
monkeyc2g2s756,2
monkeyc2g2s757,2
monkeyc2g2s758,2
monkeyc2g2s759,2
monkeyc2g2s760,2
monkeyc2g2s761,2
monkeyc2g2s762,1
monkeyc2g2s763,2
monkeyc2g2s764,1
monkeyc2g2s765,1
monkeyc2g2s766,2
monkeyc2g2s767,2
monkeyc2g2s768,2
monkeyc2g2s769,2
monkeyc2g2s770,1
monkeyc2g2s771,1
monkeyc2g2s772,2
monkeyc2g2s773,2
monkeyc2g2s774,2
monkeyc2g2s775,2
monkeyc2g2s776,1
monkeyc2g2s777,1
monkeyc2g2s778,2
monkeyc2g2s779,1
monkeyc2g2s780,2
monkeyc2g2s781,2
monkeyc2g2s782,1
monkeyc2g2s783,2
monkeyc2g2s784,2
monkeyc2g2s785,1
monkeyc2g2s786,1
monkeyc2g2s787,2
monkeyc2g2s788,1
monkeyc2g2s789,1
monkeyc2g2s790,2
monkeyc2g2s791,1
monkeyc2g2s792,1
monkeyc2g2s793,2
monkeyc2g2s794,1
monkeyc2g2s795,2
monkeyc2g2s796,2
monkeyc2g2s797,2
monkeyc2g2s798,1
monkeyc2g2s799,1
monkeyc2g2s800,1
monkeyc2g2s801,2
monkeyc2g2s802,1
monkeyc2g2s803,1
monkeyc2g2s804,2
monkeyc2g2s805,1
monkeyc2g2s806,1
monkeyc2g2s807,1
monkeyc2g2s808,2
monkeyc2g2s809,2
monkeyc2g2s810,2
monkeyc2g2s811,1
monkeyc2g2s812,2
monkeyc2g2s813,2
monkeyc2g2s814,1
monkeyc2g2s815,1
monkeyc2g2s816,2
monkeyc2g2s817,2
monkeyc2g2s818,1
monkeyc2g2s819,2
monkeyc2g2s820,2
monkeyc2g2s821,2
monkeyc2g2s822,2
monkeyc2g2s823,2
monkeyc2g2s824,1
monkeyc2g2s825,1
monkeyc2g2s826,1
monkeyc2g2s827,1
monkeyc2g2s828,2
monkeyc2g2s829,2
monkeyc2g2s830,2
monkeyc2g2s831,1
monkeyc2g2s832,2
monkeyc2g2s833,2
monkeyc2g2s834,1
monkeyc2g2s835,2
monkeyc2g2s836,2
monkeyc2g2s837,2
monkeyc2g2s838,1
monkeyc2g2s839,2
monkeyc2g2s840,1
monkeyc2g2s841,1
monkeyc2g2s842,1
monkeyc2g2s843,2
monkeyc2g2s844,2
monkeyc2g2s845,2
monkeyc2g2s846,2
monkeyc2g2s847,2
monkeyc2g2s848,2
monkeyc2g2s849,2
monkeyc2g2s850,1
monkeyc2g2s851,2
monkeyc2g2s852,2
monkeyc2g2s853,1
monkeyc2g2s854,1
monkeyc2g2s855,2
monkeyc2g2s856,1
monkeyc2g2s857,2
monkeyc2g2s858,2
monkeyc2g2s859,1
monkeyc2g2s860,1
monkeyc2g2s861,1
monkeyc2g2s862,2
monkeyc2g2s863,2
monkeyc2g2s864,2
monkeyc2g2s865,2
monkeyc2g2s866,1
monkeyc2g2s867,1
monkeyc2g2s868,1
monkeyc2g2s869,2
monkeyc2g2s870,2
monkeyc2g2s871,2
monkeyc2g2s872,2
monkeyc2g2s873,1
monkeyc2g2s874,1
monkeyc2g2s875,2
monkeyc2g2s876,1
monkeyc2g2s877,2
monkeyc2g2s878,2
monkeyc2g2s879,2
monkeyc2g2s880,1
monkeyc2g2s881,1
monkeyc2g2s882,2
monkeyc2g2s883,1
monkeyc2g2s884,2
monkeyc2g2s885,2
monkeyc2g2s886,2
monkeyc2g2s887,1
monkeyc2g2s888,1
monkeyc2g2s889,1
monkeyc2g2s890,1
monkeyc2g2s891,1
monkeyc2g2s892,2
monkeyc2g2s893,2
monkeyc2g2s894,1
monkeyc2g2s895,1
monkeyc2g2s896,2
monkeyc2g2s897,1
monkeyc2g2s898,2
monkeyc2g2s899,1
monkeyc2g2s900,1
monkeyc2g2s901,2
monkeyc2g2s902,1
monkeyc2g2s903,1
monkeyc2g2s904,1
monkeyc2g2s905,2
monkeyc2g2s906,1
monkeyc2g2s907,2
monkeyc2g2s908,2
monkeyc2g2s909,2
monkeyc2g2s910,1
monkeyc2g2s911,2
monkeyc2g2s912,1
monkeyc2g2s913,2
monkeyc2g2s914,1
monkeyc2g2s915,1
monkeyc2g2s916,2
monkeyc2g2s917,1
monkeyc2g2s918,2
monkeyc2g2s919,2
monkeyc2g2s920,1
monkeyc2g2s921,2
monkeyc2g2s922,2
monkeyc2g2s923,2
monkeyc2g2s924,1
monkeyc2g2s925,2
monkeyc2g2s926,1
monkeyc2g2s927,2
monkeyc2g2s928,2
monkeyc2g2s929,2
monkeyc2g2s930,2
monkeyc2g2s931,1
monkeyc2g2s932,1
monkeyc2g2s933,1
monkeyc2g2s934,1
monkeyc2g2s935,2
monkeyc2g2s936,2
monkeyc2g2s937,2
monkeyc2g2s938,2
monkeyc2g2s939,1
monkeyc2g2s940,2
monkeyc2g2s941,1
monkeyc2g2s942,2
monkeyc2g2s943,1
monkeyc2g2s944,1
monkeyc2g2s945,1
monkeyc2g2s946,1
monkeyc2g2s947,2
monkeyc2g2s948,2
monkeyc2g2s949,1
monkeyc2g2s950,2
monkeyc2g2s951,2
monkeyc2g2s952,1
monkeyc2g2s953,1
monkeyc2g2s954,2
monkeyc2g2s955,2
monkeyc2g2s956,2
monkeyc2g2s957,2
monkeyc2g2s958,2
monkeyc2g2s959,2
monkeyc2g2s960,1
monkeyc2g2s961,2
monkeyc2g2s962,1
monkeyc2g2s963,1
monkeyc2g2s964,2
monkeyc2g2s965,2
monkeyc2g2s966,2
monkeyc2g2s967,2
monkeyc2g2s968,2
monkeyc2g2s969,1
monkeyc2g2s970,2
monkeyc2g2s971,2
monkeyc2g2s972,2
monkeyc2g2s973,2
monkeyc2g2s974,2
monkeyc2g2s975,2
monkeyc2g2s976,2
monkeyc2g2s977,1
monkeyc2g2s978,1
monkeyc2g2s979,1
monkeyc2g2s980,1
monkeyc2g2s981,2
monkeyc2g2s982,1
monkeyc2g2s983,2
monkeyc2g2s984,1
monkeyc2g2s985,1
monkeyc2g2s986,1
monkeyc2g2s987,2
monkeyc2g2s988,2
monkeyc2g2s989,2
monkeyc2g2s990,2
monkeyc2g2s991,2
monkeyc2g2s992,2
monkeyc2g2s993,1
monkeyc2g2s994,1
monkeyc2g2s995,2
monkeyc2g2s996,2
monkeyc2g2s997,2
monkeyc2g2s998,1
monkeyc2g2s999,2
monkeyc2g2s1000,1
monkeyc3l1s1001,5
monkeyc3l1s1002,5
monkeyc3l1s1003,5
monkeyc3l1s1004,5
monkeyc3l1s1005,2
monkeyc3l1s1006,5
monkeyc3l1s1007,5
monkeyc3l1s1008,5
monkeyc3l1s1009,5
monkeyc3l1s1010,5
monkeyc3l1s1011,5
monkeyc3l1s1012,5
monkeyc3l1s1013,5
monkeyc3l1s1014,5
monkeyc3l1s1015,5
monkeyc3l1s1016,5
monkeyc3l1s1017,5
monkeyc3l1s1018,5
monkeyc3l1s1019,5
monkeyc3l1s1020,5
monkeyc3l1s1021,5
monkeyc3l1s1022,5
monkeyc3l1s1023,5
monkeyc3l1s1024,5
monkeyc3l1s1025,5
monkeyc3l1s1026,5
monkeyc3l1s1027,5
monkeyc3l1s1028,5
monkeyc3l1s1029,5
monkeyc3l1s1030,5
monkeyc3l1s1031,5
monkeyc3l1s1032,5
monkeyc3l1s1033,5
monkeyc3l1s1034,5
monkeyc3l1s1035,5
monkeyc3l1s1036,5
monkeyc3l1s1037,5
monkeyc3l1s1038,5
monkeyc3l1s1039,5
monkeyc3l1s1040,5
monkeyc3l1s1041,5
monkeyc3l1s1042,5
monkeyc3l1s1043,5
monkeyc3l1s1044,5
monkeyc3l1s1045,5
monkeyc3l1s1046,5
monkeyc3l1s1047,5
monkeyc3l1s1048,5
monkeyc3l1s1049,5
monkeyc3l1s1050,5
monkeyc3l1s1051,5
monkeyc3l1s1052,5
monkeyc3l1s1053,5
monkeyc3l1s1054,5
monkeyc3l1s1055,5
monkeyc3l1s1056,5
monkeyc3l1s1057,5
monkeyc3l1s1058,5
monkeyc3l1s1059,5
monkeyc3l1s1060,5
monkeyc3l1s1061,5
monkeyc3l1s1062,5
monkeyc3l1s1063,5
monkeyc3l1s1064,5
monkeyc3l1s1065,5
monkeyc3l1s1066,5
monkeyc3l1s1067,5
monkeyc3l1s1068,5
monkeyc3l1s1069,5
