sample_label,centroid11
monkeyc1g1s215,2
monkeyc1g1s216,0
monkeyc1g1s217,2
monkeyc1g1s218,2
monkeyc1g1s219,0
monkeyc1g1s220,2
monkeyc1g1s221,0
monkeyc1g1s222,2
monkeyc1g1s223,2
monkeyc1g1s224,2
monkeyc1g1s225,2
monkeyc1g1s226,2
monkeyc1g1s227,0
monkeyc1g1s228,2
monkeyc1g1s229,2
monkeyc1g1s230,2
monkeyc1g1s231,2
monkeyc1g1s232,2
monkeyc1g1s233,2
monkeyc1g1s234,2
monkeyc1g1s235,0
monkeyc1g1s236,2
monkeyc1g1s237,0
monkeyc1g1s238,0
monkeyc1g1s239,2
monkeyc1g1s240,2
monkeyc1g1s241,2
monkeyc1g1s242,2
monkeyc1g1s243,2
monkeyc1g1s244,2
monkeyc1g1s245,2
monkeyc1g1s246,2
monkeyc1g1s247,2
monkeyc1g1s248,2
monkeyc1g1s249,0
monkeyc1g1s250,2
monkeyc1g1s251,0
monkeyc1g1s252,2
monkeyc1g1s253,2
monkeyc1g1s254,2
monkeyc1g1s255,2
monkeyc1g1s256,2
monkeyc1g1s257,2
monkeyc1g1s258,2
monkeyc1g1s259,0
monkeyc1g1s260,0
monkeyc1g1s261,2
monkeyc1g1s262,3
monkeyc1g1s263,2
monkeyc1g1s264,2
monkeyc1g1s265,0
monkeyc1g1s266,0
monkeyc1g1s267,2
monkeyc1g1s268,2
monkeyc1g1s269,2
monkeyc1g1s270,2
monkeyc1g1s271,2
monkeyc1g1s272,2
monkeyc1g1s273,0
monkeyc1g1s274,2
monkeyc1g1s275,2
monkeyc1g1s276,2
monkeyc1g1s277,2
monkeyc1g1s278,0
monkeyc1g1s279,2
monkeyc1g1s280,2
monkeyc1g1s281,2
monkeyc1g1s282,2
monkeyc1g1s283,2
monkeyc1g1s284,2
monkeyc1g1s285,2
monkeyc1g1s286,2
monkeyc1g1s287,2
monkeyc1g1s288,2
monkeyc1g1s289,2
monkeyc1g1s290,2
monkeyc1g1s291,2
monkeyc1g1s292,0
monkeyc1g1s293,2
monkeyc1g1s294,2
monkeyc1g1s295,2
monkeyc1g1s296,0
monkeyc1g1s297,2
monkeyc1g1s298,2
monkeyc1g1s299,0
monkeyc1g1s300,0
monkeyc1g1s301,2
monkeyc1g1s302,2
monkeyc1g1s303,0
monkeyc1g1s304,2
monkeyc1g1s305,2
monkeyc1g1s306,0
monkeyc1g1s307,0
monkeyc1g1s308,2
monkeyc1g1s309,0
monkeyc1g1s310,0
monkeyc1g1s311,2
monkeyc1g1s312,0
monkeyc1g1s313,2
monkeyc1g1s314,0
monkeyc1g1s315,2
monkeyc1g1s316,0
monkeyc1g1s317,2
monkeyc1g1s318,2
monkeyc1g1s319,0
monkeyc1g1s320,2
monkeyc1g1s321,0
monkeyc1g1s322,2
monkeyc1g1s323,0
monkeyc1g1s324,2
monkeyc1g1s325,2
monkeyc1g1s326,2
monkeyc1g1s327,2
monkeyc1g1s328,2
monkeyc1g1s329,2
monkeyc1g1s330,2
monkeyc1g1s331,0
monkeyc1g1s332,0
monkeyc1g1s333,0
monkeyc1g1s334,0
monkeyc1g1s335,2
monkeyc1g1s336,2
monkeyc1g1s337,2
monkeyc1g1s338,2
monkeyc1g1s339,0
monkeyc1g1s340,0
monkeyc1g1s341,2
monkeyc1g1s342,2
monkeyc1g1s343,2
monkeyc1g1s344,0
monkeyc1g1s345,0
monkeyc1g1s346,2
monkeyc1g1s347,2
monkeyc1g1s348,2
monkeyc1g1s349,2
monkeyc1g1s350,0
monkeyc1g1s351,0
monkeyc1g1s352,0
monkeyc1g1s353,0
monkeyc1g1s354,2
monkeyc1g1s355,2
monkeyc1g1s356,0
monkeyc1g1s357,2
monkeyc1g1s358,0
monkeyc1g1s359,2
monkeyc1g1s360,2
monkeyc1g1s361,0
monkeyc1g1s362,2
monkeyc1g1s363,0
monkeyc1g1s364,2
monkeyc1g1s365,2
monkeyc1g1s366,2
monkeyc1g1s367,0
monkeyc1g1s368,0
monkeyc1g1s369,0
monkeyc1g1s370,2
monkeyc1g1s371,2
monkeyc1g1s372,2
monkeyc1g1s373,0
monkeyc1g1s374,2
monkeyc1g1s375,2
monkeyc1g1s376,2
monkeyc1g1s377,2
monkeyc1g1s378,2
monkeyc1g1s379,2
monkeyc1g1s380,2
monkeyc1g1s381,0
monkeyc1g1s382,2
monkeyc1g1s383,2
monkeyc1g1s384,2
monkeyc1g1s385,2
monkeyc1g1s386,0
monkeyc1g1s387,2
monkeyc1g1s388,0
monkeyc1g1s389,2
monkeyc1g1s390,2
monkeyc1g1s391,2
monkeyc1g1s392,2
monkeyc1g1s393,0
monkeyc1g1s394,2
monkeyc1g1s395,0
monkeyc1g1s396,2
monkeyc1g1s397,2
monkeyc1g1s398,2
monkeyc1g1s399,2
monkeyc1g1s400,2
monkeyc1g1s401,2
monkeyc1g1s402,2
monkeyc1g1s403,0
monkeyc1g1s404,0
monkeyc1g1s405,0
monkeyc1g1s406,2
monkeyc1g1s407,2
monkeyc1g1s408,2
monkeyc1g1s409,2
monkeyc1g1s410,2
monkeyc1g1s411,0
monkeyc1g1s412,2
monkeyc1g1s413,0
monkeyc1g1s414,2
monkeyc1g1s415,2
monkeyc1g1s416,2
monkeyc1g1s417,2
monkeyc1g1s418,2
monkeyc1g1s419,2
monkeyc1g1s420,0
monkeyc1g1s421,2
monkeyc1g1s422,2
monkeyc1g1s423,0
monkeyc1g1s424,2
monkeyc1g1s425,2
monkeyc1g1s426,2
monkeyc1g1s427,0
monkeyc1g1s428,2
monkeyc1g1s429,0
monkeyc1g1s430,2
monkeyc1g1s431,2
monkeyc1g1s432,2
monkeyc1g1s433,0
monkeyc1g1s434,0
monkeyc1g1s435,0
monkeyc1g1s436,0
monkeyc1g1s437,2
monkeyc1g1s438,2
monkeyc1g1s439,0
monkeyc1g1s440,0
monkeyc1g1s441,2
monkeyc1g1s442,2
monkeyc1g1s443,2
monkeyc1g1s444,2
monkeyc1g1s445,2
monkeyc1g1s446,2
monkeyc1g1s447,2
monkeyc1g1s448,2
monkeyc1g1s449,2
monkeyc1g1s450,0
monkeyc1g1s451,2
monkeyc1g1s452,2
monkeyc1g1s453,2
monkeyc1g1s454,0
monkeyc1g1s455,0
monkeyc1g1s456,2
monkeyc1g1s457,2
monkeyc1g1s458,2
monkeyc1g1s459,0
monkeyc1g1s460,2
monkeyc1g1s461,0
monkeyc1g1s462,2
monkeyc1g1s463,2
monkeyc1g1s464,2
monkeyc1g1s465,0
monkeyc1g1s466,2
monkeyc1g1s467,2
monkeyc1g1s468,2
monkeyc1g1s469,0
monkeyc1g1s470,0
monkeyc1g1s471,2
monkeyc1g1s472,2
monkeyc1g1s473,0
monkeyc1g1s474,2
monkeyc1g1s475,2
monkeyc1g1s476,0
monkeyc1g1s477,2
monkeyc1g1s478,2
monkeyc1g1s479,2
monkeyc1g1s480,0
monkeyc1g1s481,0
monkeyc1g1s482,2
monkeyc1g1s483,0
monkeyc1g1s484,2
monkeyc1g1s485,2
monkeyc1g1s486,2
monkeyc1g1s487,0
monkeyc1g1s488,2
monkeyc1g1s489,0
monkeyc1g1s490,0
monkeyc1g1s491,0
monkeyc1g1s492,0
monkeyc1g1s493,2
monkeyc1g1s494,2
monkeyc1g1s495,2
monkeyc1g1s496,2
monkeyc1g1s497,2
monkeyc1g1s498,2
monkeyc1g1s499,0
monkeyc1g1s500,2
monkeyc2g2s501,8
monkeyc2g2s502,0
monkeyc2g2s503,0
monkeyc2g2s504,0
monkeyc2g2s505,8
monkeyc2g2s506,8
monkeyc2g2s507,8
monkeyc2g2s508,8
monkeyc2g2s509,8
monkeyc2g2s510,8
monkeyc2g2s511,8
monkeyc2g2s512,8
monkeyc2g2s513,8
monkeyc2g2s514,8
monkeyc2g2s515,4
monkeyc2g2s516,4
monkeyc2g2s517,8
monkeyc2g2s518,8
monkeyc2g2s519,0
monkeyc2g2s520,8
monkeyc2g2s521,8
monkeyc2g2s522,4
monkeyc2g2s523,0
monkeyc2g2s524,8
monkeyc2g2s525,0
monkeyc2g2s526,8
monkeyc2g2s527,0
monkeyc2g2s528,8
monkeyc2g2s529,0
monkeyc2g2s530,8
monkeyc2g2s531,8
monkeyc2g2s532,8
monkeyc2g2s533,8
monkeyc2g2s534,8
monkeyc2g2s535,4
monkeyc2g2s536,8
monkeyc2g2s537,8
monkeyc2g2s538,8
monkeyc2g2s539,8
monkeyc2g2s540,8
monkeyc2g2s541,8
monkeyc2g2s542,8
monkeyc2g2s543,0
monkeyc2g2s544,8
monkeyc2g2s545,0
monkeyc2g2s546,4
monkeyc2g2s547,8
monkeyc2g2s548,8
monkeyc2g2s549,8
monkeyc2g2s550,8
monkeyc2g2s551,8
monkeyc2g2s552,8
monkeyc2g2s553,9
monkeyc2g2s554,8
monkeyc2g2s555,8
monkeyc2g2s556,8
monkeyc2g2s557,0
monkeyc2g2s558,0
monkeyc2g2s559,8
monkeyc2g2s560,8
monkeyc2g2s561,8
monkeyc2g2s562,0
monkeyc2g2s563,8
monkeyc2g2s564,8
monkeyc2g2s565,8
monkeyc2g2s566,8
monkeyc2g2s567,0
monkeyc2g2s568,8
monkeyc2g2s569,8
monkeyc2g2s570,8
monkeyc2g2s571,8
monkeyc2g2s572,9
monkeyc2g2s573,8
monkeyc2g2s574,8
monkeyc2g2s575,9
monkeyc2g2s576,8
monkeyc2g2s577,0
monkeyc2g2s578,0
monkeyc2g2s579,8
monkeyc2g2s580,0
monkeyc2g2s581,8
monkeyc2g2s582,8
monkeyc2g2s583,9
monkeyc2g2s584,8
monkeyc2g2s585,0
monkeyc2g2s586,8
monkeyc2g2s587,0
monkeyc2g2s588,8
monkeyc2g2s589,8
monkeyc2g2s590,8
monkeyc2g2s591,4
monkeyc2g2s592,8
monkeyc2g2s593,8
monkeyc2g2s594,0
monkeyc2g2s595,9
monkeyc2g2s596,4
monkeyc2g2s597,8
monkeyc2g2s598,8
monkeyc2g2s599,0
monkeyc2g2s600,8
monkeyc2g2s601,9
monkeyc2g2s602,8
monkeyc2g2s603,0
monkeyc2g2s604,0
monkeyc2g2s605,8
monkeyc2g2s606,4
monkeyc2g2s607,8
monkeyc2g2s608,0
monkeyc2g2s609,8
monkeyc2g2s610,4
monkeyc2g2s611,9
monkeyc2g2s612,9
monkeyc2g2s613,8
monkeyc2g2s614,8
monkeyc2g2s615,0
monkeyc2g2s616,8
monkeyc2g2s617,0
monkeyc2g2s618,8
monkeyc2g2s619,8
monkeyc2g2s620,0
monkeyc2g2s621,0
monkeyc2g2s622,0
monkeyc2g2s623,4
monkeyc2g2s624,9
monkeyc2g2s625,9
monkeyc2g2s626,8
monkeyc2g2s627,8
monkeyc2g2s628,8
monkeyc2g2s629,8
monkeyc2g2s630,9
monkeyc2g2s631,8
monkeyc2g2s632,8
monkeyc2g2s633,0
monkeyc2g2s634,0
monkeyc2g2s635,8
monkeyc2g2s636,8
monkeyc2g2s637,8
monkeyc2g2s638,8
monkeyc2g2s639,8
monkeyc2g2s640,8
monkeyc2g2s641,8
monkeyc2g2s642,8
monkeyc2g2s643,4
monkeyc2g2s644,0
monkeyc2g2s645,8
monkeyc2g2s646,8
monkeyc2g2s647,8
monkeyc2g2s648,9
monkeyc2g2s649,0
monkeyc2g2s650,8
monkeyc2g2s651,8
monkeyc2g2s652,4
monkeyc2g2s653,8
monkeyc2g2s654,8
monkeyc2g2s655,0
monkeyc2g2s656,0
monkeyc2g2s657,8
monkeyc2g2s658,9
monkeyc2g2s659,0
monkeyc2g2s660,0
monkeyc2g2s661,9
monkeyc2g2s662,8
monkeyc2g2s663,8
monkeyc2g2s664,9
monkeyc2g2s665,0
monkeyc2g2s666,8
monkeyc2g2s667,0
monkeyc2g2s668,4
monkeyc2g2s669,0
monkeyc2g2s670,8
monkeyc2g2s671,8
monkeyc2g2s672,8
monkeyc2g2s673,0
monkeyc2g2s674,4
monkeyc2g2s675,8
monkeyc2g2s676,8
monkeyc2g2s677,0
monkeyc2g2s678,0
monkeyc2g2s679,0
monkeyc2g2s680,4
monkeyc2g2s681,8
monkeyc2g2s682,8
monkeyc2g2s683,8
monkeyc2g2s684,8
monkeyc2g2s685,0
monkeyc2g2s686,8
monkeyc2g2s687,8
monkeyc2g2s688,4
monkeyc2g2s689,8
monkeyc2g2s690,8
monkeyc2g2s691,8
monkeyc2g2s692,0
monkeyc2g2s693,9
monkeyc2g2s694,8
monkeyc2g2s695,8
monkeyc2g2s696,8
monkeyc2g2s697,8
monkeyc2g2s698,0
monkeyc2g2s699,8
monkeyc2g2s700,8
monkeyc2g2s701,8
monkeyc2g2s702,8
monkeyc2g2s703,8
monkeyc2g2s704,8
monkeyc2g2s705,8
monkeyc2g2s706,0
monkeyc2g2s707,4
monkeyc2g2s708,8
monkeyc2g2s709,8
monkeyc2g2s710,9
monkeyc2g2s711,8
monkeyc2g2s712,0
monkeyc2g2s713,8
monkeyc2g2s714,8
monkeyc2g2s715,0
monkeyc2g2s716,8
monkeyc2g2s717,8
monkeyc2g2s718,0
monkeyc2g2s719,8
monkeyc2g2s720,8
monkeyc2g2s721,9
monkeyc2g2s722,4
monkeyc2g2s723,8
monkeyc2g2s724,8
monkeyc2g2s725,8
monkeyc2g2s726,8
monkeyc2g2s727,8
monkeyc2g2s728,8
monkeyc2g2s729,4
monkeyc2g2s730,4
monkeyc2g2s731,8
monkeyc2g2s732,8
monkeyc2g2s733,9
monkeyc2g2s734,9
monkeyc2g2s735,0
monkeyc2g2s736,0
monkeyc2g2s737,9
monkeyc2g2s738,8
monkeyc2g2s739,0
monkeyc2g2s740,8
monkeyc2g2s741,9
monkeyc2g2s742,8
monkeyc2g2s743,0
monkeyc2g2s744,8
monkeyc2g2s745,0
monkeyc2g2s746,8
monkeyc2g2s747,4
monkeyc2g2s748,8
monkeyc2g2s749,8
monkeyc2g2s750,8
monkeyc2g2s751,8
monkeyc2g2s752,8
monkeyc2g2s753,8
monkeyc2g2s754,8
monkeyc2g2s755,4
monkeyc2g2s756,8
monkeyc2g2s757,0
monkeyc2g2s758,8
monkeyc2g2s759,8
monkeyc2g2s760,0
monkeyc2g2s761,0
monkeyc2g2s762,8
monkeyc2g2s763,8
monkeyc2g2s764,8
monkeyc2g2s765,8
monkeyc2g2s766,8
monkeyc2g2s767,0
monkeyc2g2s768,8
monkeyc2g2s769,8
monkeyc2g2s770,8
monkeyc2g2s771,8
monkeyc2g2s772,8
monkeyc2g2s773,0
monkeyc2g2s774,8
monkeyc2g2s775,0
monkeyc2g2s776,8
monkeyc2g2s777,8
monkeyc2g2s778,8
monkeyc2g2s779,8
monkeyc2g2s780,0
monkeyc2g2s781,8
monkeyc2g2s782,8
monkeyc2g2s783,0
monkeyc2g2s784,9
monkeyc2g2s785,8
monkeyc2g2s786,8
monkeyc2g2s787,9
monkeyc2g2s788,8
monkeyc2g2s789,8
monkeyc2g2s790,4
monkeyc2g2s791,8
monkeyc2g2s792,8
monkeyc2g2s793,8
monkeyc2g2s794,8
monkeyc2g2s795,0
monkeyc2g2s796,0
monkeyc2g2s797,0
monkeyc2g2s798,8
monkeyc2g2s799,8
monkeyc2g2s800,8
monkeyc2g2s801,8
monkeyc2g2s802,8
monkeyc2g2s803,8
monkeyc2g2s804,8
monkeyc2g2s805,8
monkeyc2g2s806,8
monkeyc2g2s807,8
monkeyc2g2s808,4
monkeyc2g2s809,8
monkeyc2g2s810,0
monkeyc2g2s811,8
monkeyc2g2s812,8
monkeyc2g2s813,8
monkeyc2g2s814,8
monkeyc2g2s815,8
monkeyc2g2s816,8
monkeyc2g2s817,8
monkeyc2g2s818,8
monkeyc2g2s819,0
monkeyc2g2s820,8
monkeyc2g2s821,0
monkeyc2g2s822,0
monkeyc2g2s823,4
monkeyc2g2s824,8
monkeyc2g2s825,8
monkeyc2g2s826,8
monkeyc2g2s827,8
monkeyc2g2s828,8
monkeyc2g2s829,0
monkeyc2g2s830,4
monkeyc2g2s831,8
monkeyc2g2s832,8
monkeyc2g2s833,4
monkeyc2g2s834,8
monkeyc2g2s835,0
monkeyc2g2s836,4
monkeyc2g2s837,8
monkeyc2g2s838,8
monkeyc2g2s839,8
monkeyc2g2s840,8
monkeyc2g2s841,8
monkeyc2g2s842,8
monkeyc2g2s843,0
monkeyc2g2s844,0
monkeyc2g2s845,4
monkeyc2g2s846,9
monkeyc2g2s847,9
monkeyc2g2s848,9
monkeyc2g2s849,8
monkeyc2g2s850,8
monkeyc2g2s851,0
monkeyc2g2s852,0
monkeyc2g2s853,8
monkeyc2g2s854,8
monkeyc2g2s855,4
monkeyc2g2s856,8
monkeyc2g2s857,8
monkeyc2g2s858,4
monkeyc2g2s859,8
monkeyc2g2s860,8
monkeyc2g2s861,8
monkeyc2g2s862,4
monkeyc2g2s863,0
monkeyc2g2s864,0
monkeyc2g2s865,0
monkeyc2g2s866,8
monkeyc2g2s867,8
monkeyc2g2s868,8
monkeyc2g2s869,0
monkeyc2g2s870,4
monkeyc2g2s871,8
monkeyc2g2s872,4
monkeyc2g2s873,8
monkeyc2g2s874,8
monkeyc2g2s875,8
monkeyc2g2s876,8
monkeyc2g2s877,4
monkeyc2g2s878,0
monkeyc2g2s879,8
monkeyc2g2s880,8
monkeyc2g2s881,8
monkeyc2g2s882,8
monkeyc2g2s883,8
monkeyc2g2s884,9
monkeyc2g2s885,4
monkeyc2g2s886,0
monkeyc2g2s887,8
monkeyc2g2s888,8
monkeyc2g2s889,8
monkeyc2g2s890,8
monkeyc2g2s891,8
monkeyc2g2s892,9
monkeyc2g2s893,4
monkeyc2g2s894,8
monkeyc2g2s895,8
monkeyc2g2s896,0
monkeyc2g2s897,8
monkeyc2g2s898,8
monkeyc2g2s899,8
monkeyc2g2s900,8
monkeyc2g2s901,9
monkeyc2g2s902,4
monkeyc2g2s903,8
monkeyc2g2s904,8
monkeyc2g2s905,8
monkeyc2g2s906,8
monkeyc2g2s907,0
monkeyc2g2s908,0
monkeyc2g2s909,8
monkeyc2g2s910,8
monkeyc2g2s911,0
monkeyc2g2s912,8
monkeyc2g2s913,4
monkeyc2g2s914,8
monkeyc2g2s915,8
monkeyc2g2s916,9
monkeyc2g2s917,8
monkeyc2g2s918,8
monkeyc2g2s919,0
monkeyc2g2s920,8
monkeyc2g2s921,0
monkeyc2g2s922,9
monkeyc2g2s923,4
monkeyc2g2s924,8
monkeyc2g2s925,8
monkeyc2g2s926,8
monkeyc2g2s927,9
monkeyc2g2s928,8
monkeyc2g2s929,0
monkeyc2g2s930,9
monkeyc2g2s931,8
monkeyc2g2s932,8
monkeyc2g2s933,8
monkeyc2g2s934,8
monkeyc2g2s935,0
monkeyc2g2s936,0
monkeyc2g2s937,4
monkeyc2g2s938,4
monkeyc2g2s939,8
monkeyc2g2s940,0
monkeyc2g2s941,8
monkeyc2g2s942,4
monkeyc2g2s943,8
monkeyc2g2s944,8
monkeyc2g2s945,8
monkeyc2g2s946,8
monkeyc2g2s947,0
monkeyc2g2s948,0
monkeyc2g2s949,8
monkeyc2g2s950,9
monkeyc2g2s951,4
monkeyc2g2s952,8
monkeyc2g2s953,8
monkeyc2g2s954,4
monkeyc2g2s955,9
monkeyc2g2s956,0
monkeyc2g2s957,0
monkeyc2g2s958,0
monkeyc2g2s959,4
monkeyc2g2s960,8
monkeyc2g2s961,9
monkeyc2g2s962,8
monkeyc2g2s963,8
monkeyc2g2s964,9
monkeyc2g2s965,0
monkeyc2g2s966,9
monkeyc2g2s967,8
monkeyc2g2s968,9
monkeyc2g2s969,8
monkeyc2g2s970,0
monkeyc2g2s971,9
monkeyc2g2s972,9
monkeyc2g2s973,9
monkeyc2g2s974,8
monkeyc2g2s975,0
monkeyc2g2s976,9
monkeyc2g2s977,8
monkeyc2g2s978,8
monkeyc2g2s979,8
monkeyc2g2s980,8
monkeyc2g2s981,0
monkeyc2g2s982,8
monkeyc2g2s983,8
monkeyc2g2s984,8
monkeyc2g2s985,8
monkeyc2g2s986,8
monkeyc2g2s987,0
monkeyc2g2s988,9
monkeyc2g2s989,0
monkeyc2g2s990,9
monkeyc2g2s991,4
monkeyc2g2s992,8
monkeyc2g2s993,8
monkeyc2g2s994,8
monkeyc2g2s995,9
monkeyc2g2s996,8
monkeyc2g2s997,8
monkeyc2g2s998,8
monkeyc2g2s999,0
monkeyc2g2s1000,8
monkeyc3l1s1001,3
monkeyc3l1s1002,3
monkeyc3l1s1003,3
monkeyc3l1s1004,0
monkeyc3l1s1005,0
monkeyc3l1s1006,0
monkeyc3l1s1007,3
monkeyc3l1s1008,0
monkeyc3l1s1009,3
monkeyc3l1s1010,0
monkeyc3l1s1011,3
monkeyc3l1s1012,3
monkeyc3l1s1013,3
monkeyc3l1s1014,3
monkeyc3l1s1015,3
monkeyc3l1s1016,0
monkeyc3l1s1017,3
monkeyc3l1s1018,3
monkeyc3l1s1019,3
monkeyc3l1s1020,0
monkeyc3l1s1021,0
monkeyc3l1s1022,0
monkeyc3l1s1023,3
monkeyc3l1s1024,3
monkeyc3l1s1025,0
monkeyc3l1s1026,3
monkeyc3l1s1027,3
monkeyc3l1s1028,3
monkeyc3l1s1029,0
monkeyc3l1s1030,3
monkeyc3l1s1031,0
monkeyc3l1s1032,3
monkeyc3l1s1033,0
monkeyc3l1s1034,3
monkeyc3l1s1035,0
monkeyc3l1s1036,0
monkeyc3l1s1037,0
monkeyc3l1s1038,3
monkeyc3l1s1039,3
monkeyc3l1s1040,3
monkeyc3l1s1041,3
monkeyc3l1s1042,0
monkeyc3l1s1043,3
monkeyc3l1s1044,3
monkeyc3l1s1045,0
monkeyc3l1s1046,3
monkeyc3l1s1047,3
monkeyc3l1s1048,0
monkeyc3l1s1049,0
monkeyc3l1s1050,3
monkeyc3l1s1051,3
monkeyc3l1s1052,0
monkeyc3l1s1053,3
monkeyc3l1s1054,3
monkeyc3l1s1055,3
monkeyc3l1s1056,0
monkeyc3l1s1057,0
monkeyc3l1s1058,0
monkeyc3l1s1059,0
monkeyc3l1s1060,3
monkeyc3l1s1061,0
monkeyc3l1s1062,0
monkeyc3l1s1063,0
monkeyc3l1s1064,3
monkeyc3l1s1065,0
monkeyc3l1s1066,0
monkeyc3l1s1067,0
monkeyc3l1s1068,0
monkeyc3l1s1069,0
