sample_label,centroid7
monkeyc1g1s289,4
monkeyc1g1s290,4
monkeyc1g1s291,4
monkeyc1g1s292,0
monkeyc1g1s293,4
monkeyc1g1s294,4
monkeyc1g1s295,4
monkeyc1g1s296,0
monkeyc1g1s297,4
monkeyc1g1s298,4
monkeyc1g1s299,0
monkeyc1g1s300,0
monkeyc1g1s301,0
monkeyc1g1s302,4
monkeyc1g1s303,0
monkeyc1g1s304,0
monkeyc1g1s305,4
monkeyc1g1s306,0
monkeyc1g1s307,0
monkeyc1g1s308,0
monkeyc1g1s309,0
monkeyc1g1s310,0
monkeyc1g1s311,4
monkeyc1g1s312,0
monkeyc1g1s313,4
monkeyc1g1s314,0
monkeyc1g1s315,4
monkeyc1g1s316,0
monkeyc1g1s317,4
monkeyc1g1s318,4
monkeyc1g1s319,0
monkeyc1g1s320,4
monkeyc1g1s321,0
monkeyc1g1s322,4
monkeyc1g1s323,0
monkeyc1g1s324,4
monkeyc1g1s325,0
monkeyc1g1s326,4
monkeyc1g1s327,4
monkeyc1g1s328,4
monkeyc1g1s329,4
monkeyc1g1s330,4
monkeyc1g1s331,0
monkeyc1g1s332,0
monkeyc1g1s333,0
monkeyc1g1s334,0
monkeyc1g1s335,4
monkeyc1g1s336,4
monkeyc1g1s337,4
monkeyc1g1s338,4
monkeyc1g1s339,0
monkeyc1g1s340,0
monkeyc1g1s341,4
monkeyc1g1s342,0
monkeyc1g1s343,4
monkeyc1g1s344,0
monkeyc1g1s345,0
monkeyc1g1s346,4
monkeyc1g1s347,4
monkeyc1g1s348,4
monkeyc1g1s349,4
monkeyc1g1s350,0
monkeyc1g1s351,0
monkeyc1g1s352,0
monkeyc1g1s353,0
monkeyc1g1s354,4
monkeyc1g1s355,4
monkeyc1g1s356,0
monkeyc1g1s357,4
monkeyc1g1s358,0
monkeyc1g1s359,4
monkeyc1g1s360,4
monkeyc1g1s361,0
monkeyc1g1s362,4
monkeyc1g1s363,0
monkeyc1g1s364,0
monkeyc1g1s365,4
monkeyc1g1s366,0
monkeyc1g1s367,0
monkeyc1g1s368,0
monkeyc1g1s369,0
monkeyc1g1s370,4
monkeyc1g1s371,4
monkeyc1g1s372,0
monkeyc1g1s373,0
monkeyc1g1s374,4
monkeyc1g1s375,4
monkeyc1g1s376,0
monkeyc1g1s377,4
monkeyc1g1s378,4
monkeyc1g1s379,4
monkeyc1g1s380,4
monkeyc1g1s381,0
monkeyc1g1s382,4
monkeyc1g1s383,4
monkeyc1g1s384,4
monkeyc1g1s385,4
monkeyc1g1s386,0
monkeyc1g1s387,4
monkeyc1g1s388,0
monkeyc1g1s389,4
monkeyc1g1s390,4
monkeyc1g1s391,4
monkeyc1g1s392,4
monkeyc1g1s393,0
monkeyc1g1s394,4
monkeyc1g1s395,0
monkeyc1g1s396,4
monkeyc1g1s397,4
monkeyc1g1s398,4
monkeyc1g1s399,4
monkeyc1g1s400,0
monkeyc1g1s401,0
monkeyc1g1s402,4
monkeyc1g1s403,0
monkeyc1g1s404,0
monkeyc1g1s405,0
monkeyc1g1s406,4
monkeyc1g1s407,4
monkeyc1g1s408,4
monkeyc1g1s409,4
monkeyc1g1s410,4
monkeyc1g1s411,0
monkeyc1g1s412,4
monkeyc1g1s413,0
monkeyc1g1s414,4
monkeyc1g1s415,4
monkeyc1g1s416,4
monkeyc1g1s417,4
monkeyc1g1s418,4
monkeyc1g1s419,4
monkeyc1g1s420,0
monkeyc1g1s421,4
monkeyc1g1s422,4
monkeyc1g1s423,0
monkeyc1g1s424,4
monkeyc1g1s425,4
monkeyc1g1s426,4
monkeyc1g1s427,0
monkeyc1g1s428,4
monkeyc1g1s429,0
monkeyc1g1s430,4
monkeyc1g1s431,4
monkeyc1g1s432,4
monkeyc1g1s433,0
monkeyc1g1s434,0
monkeyc1g1s435,0
monkeyc1g1s436,0
monkeyc1g1s437,0
monkeyc1g1s438,4
monkeyc1g1s439,0
monkeyc1g1s440,0
monkeyc1g1s441,4
monkeyc1g1s442,4
monkeyc1g1s443,4
monkeyc1g1s444,4
monkeyc1g1s445,4
monkeyc1g1s446,4
monkeyc1g1s447,0
monkeyc1g1s448,4
monkeyc1g1s449,4
monkeyc1g1s450,0
monkeyc1g1s451,4
monkeyc1g1s452,4
monkeyc1g1s453,4
monkeyc1g1s454,0
monkeyc1g1s455,0
monkeyc1g1s456,4
monkeyc1g1s457,4
monkeyc1g1s458,4
monkeyc1g1s459,0
monkeyc1g1s460,4
monkeyc1g1s461,0
monkeyc1g1s462,4
monkeyc1g1s463,0
monkeyc1g1s464,0
monkeyc1g1s465,0
monkeyc1g1s466,4
monkeyc1g1s467,4
monkeyc1g1s468,0
monkeyc1g1s469,0
monkeyc1g1s470,0
monkeyc1g1s471,4
monkeyc1g1s472,4
monkeyc1g1s473,0
monkeyc1g1s474,4
monkeyc1g1s475,0
monkeyc1g1s476,0
monkeyc1g1s477,4
monkeyc1g1s478,4
monkeyc1g1s479,4
monkeyc1g1s480,0
monkeyc1g1s481,0
monkeyc1g1s482,0
monkeyc1g1s483,0
monkeyc1g1s484,4
monkeyc1g1s485,4
monkeyc1g1s486,4
monkeyc1g1s487,0
monkeyc1g1s488,4
monkeyc1g1s489,0
monkeyc1g1s490,0
monkeyc1g1s491,0
monkeyc1g1s492,0
monkeyc1g1s493,4
monkeyc1g1s494,4
monkeyc1g1s495,4
monkeyc1g1s496,4
monkeyc1g1s497,4
monkeyc1g1s498,4
monkeyc1g1s499,0
monkeyc1g1s500,4
monkeyc2g2s501,2
monkeyc2g2s502,0
monkeyc2g2s503,0
monkeyc2g2s504,0
monkeyc2g2s505,2
monkeyc2g2s506,2
monkeyc2g2s507,2
monkeyc2g2s508,2
monkeyc2g2s509,2
monkeyc2g2s510,2
monkeyc2g2s511,2
monkeyc2g2s512,2
monkeyc2g2s513,2
monkeyc2g2s514,2
monkeyc2g2s515,1
monkeyc2g2s516,2
monkeyc2g2s517,2
monkeyc2g2s518,2
monkeyc2g2s519,0
monkeyc2g2s520,2
monkeyc2g2s521,2
monkeyc2g2s522,1
monkeyc2g2s523,0
monkeyc2g2s524,2
monkeyc2g2s525,0
monkeyc2g2s526,2
monkeyc2g2s527,0
monkeyc2g2s528,2
monkeyc2g2s529,0
monkeyc2g2s530,2
monkeyc2g2s531,2
monkeyc2g2s532,2
monkeyc2g2s533,2
monkeyc2g2s534,2
monkeyc2g2s535,1
monkeyc2g2s536,2
monkeyc2g2s537,2
monkeyc2g2s538,2
monkeyc2g2s539,2
monkeyc2g2s540,2
monkeyc2g2s541,2
monkeyc2g2s542,2
monkeyc2g2s543,0
monkeyc2g2s544,2
monkeyc2g2s545,0
monkeyc2g2s546,1
monkeyc2g2s547,2
monkeyc2g2s548,2
monkeyc2g2s549,2
monkeyc2g2s550,2
monkeyc2g2s551,2
monkeyc2g2s552,2
monkeyc2g2s553,0
monkeyc2g2s554,2
monkeyc2g2s555,2
monkeyc2g2s556,2
monkeyc2g2s557,0
monkeyc2g2s558,0
monkeyc2g2s559,2
monkeyc2g2s560,2
monkeyc2g2s561,2
monkeyc2g2s562,0
monkeyc2g2s563,2
monkeyc2g2s564,2
monkeyc2g2s565,2
monkeyc2g2s566,0
monkeyc2g2s567,0
monkeyc2g2s568,2
monkeyc2g2s569,2
monkeyc2g2s570,2
monkeyc2g2s571,2
monkeyc2g2s572,0
monkeyc2g2s573,2
monkeyc2g2s574,2
monkeyc2g2s575,0
monkeyc2g2s576,0
monkeyc2g2s577,0
monkeyc2g2s578,0
monkeyc2g2s579,2
monkeyc2g2s580,0
monkeyc2g2s581,2
monkeyc2g2s582,0
monkeyc2g2s583,0
monkeyc2g2s584,2
monkeyc2g2s585,0
monkeyc2g2s586,2
monkeyc2g2s587,0
monkeyc2g2s588,2
monkeyc2g2s589,2
monkeyc2g2s590,2
monkeyc2g2s591,1
monkeyc2g2s592,2
monkeyc2g2s593,2
monkeyc2g2s594,0
monkeyc2g2s595,0
monkeyc2g2s596,2
monkeyc2g2s597,2
monkeyc2g2s598,2
monkeyc2g2s599,0
monkeyc2g2s600,2
monkeyc2g2s601,0
monkeyc2g2s602,2
monkeyc2g2s603,0
monkeyc2g2s604,0
monkeyc2g2s605,2
monkeyc2g2s606,1
monkeyc2g2s607,2
monkeyc2g2s608,0
monkeyc2g2s609,2
monkeyc2g2s610,1
monkeyc2g2s611,0
monkeyc2g2s612,0
monkeyc2g2s613,2
monkeyc2g2s614,2
monkeyc2g2s615,0
monkeyc2g2s616,2
monkeyc2g2s617,0
monkeyc2g2s618,2
monkeyc2g2s619,2
monkeyc2g2s620,0
monkeyc2g2s621,0
monkeyc2g2s622,0
monkeyc2g2s623,1
monkeyc2g2s624,0
monkeyc2g2s625,0
monkeyc2g2s626,2
monkeyc2g2s627,2
monkeyc2g2s628,2
monkeyc2g2s629,2
monkeyc2g2s630,0
monkeyc2g2s631,2
monkeyc2g2s632,2
monkeyc2g2s633,0
monkeyc2g2s634,0
monkeyc2g2s635,2
monkeyc2g2s636,2
monkeyc2g2s637,2
monkeyc2g2s638,2
monkeyc2g2s639,2
monkeyc2g2s640,2
monkeyc2g2s641,2
monkeyc2g2s642,2
monkeyc2g2s643,1
monkeyc2g2s644,0
monkeyc2g2s645,2
monkeyc2g2s646,2
monkeyc2g2s647,2
monkeyc2g2s648,0
monkeyc2g2s649,0
monkeyc2g2s650,2
monkeyc2g2s651,2
monkeyc2g2s652,1
monkeyc2g2s653,2
monkeyc2g2s654,2
monkeyc2g2s655,0
monkeyc2g2s656,0
monkeyc2g2s657,2
monkeyc2g2s658,0
monkeyc2g2s659,0
monkeyc2g2s660,0
monkeyc2g2s661,0
monkeyc2g2s662,2
monkeyc2g2s663,2
monkeyc2g2s664,0
monkeyc2g2s665,0
monkeyc2g2s666,2
monkeyc2g2s667,0
monkeyc2g2s668,2
monkeyc2g2s669,0
monkeyc2g2s670,2
monkeyc2g2s671,2
monkeyc2g2s672,2
monkeyc2g2s673,0
monkeyc2g2s674,1
monkeyc2g2s675,2
monkeyc2g2s676,2
monkeyc2g2s677,0
monkeyc2g2s678,0
monkeyc2g2s679,0
monkeyc2g2s680,1
monkeyc2g2s681,2
monkeyc2g2s682,2
monkeyc2g2s683,2
monkeyc2g2s684,2
monkeyc2g2s685,0
monkeyc2g2s686,2
monkeyc2g2s687,2
monkeyc2g2s688,1
monkeyc2g2s689,2
monkeyc2g2s690,2
monkeyc2g2s691,2
monkeyc2g2s692,0
monkeyc2g2s693,0
monkeyc2g2s694,2
monkeyc2g2s695,2
monkeyc2g2s696,2
monkeyc2g2s697,2
monkeyc2g2s698,0
monkeyc2g2s699,2
monkeyc2g2s700,2
monkeyc2g2s701,2
monkeyc2g2s702,2
monkeyc2g2s703,2
monkeyc2g2s704,2
monkeyc2g2s705,2
monkeyc2g2s706,0
monkeyc2g2s707,2
monkeyc2g2s708,2
monkeyc2g2s709,2
monkeyc2g2s710,0
monkeyc2g2s711,2
monkeyc2g2s712,0
monkeyc2g2s713,2
monkeyc2g2s714,2
monkeyc2g2s715,0
monkeyc2g2s716,2
monkeyc2g2s717,2
monkeyc2g2s718,0
monkeyc2g2s719,2
monkeyc2g2s720,2
monkeyc2g2s721,0
monkeyc2g2s722,1
monkeyc2g2s723,2
monkeyc2g2s724,2
monkeyc2g2s725,2
monkeyc2g2s726,2
monkeyc2g2s727,2
monkeyc2g2s728,2
monkeyc2g2s729,2
monkeyc2g2s730,2
monkeyc2g2s731,2
monkeyc2g2s732,2
monkeyc2g2s733,0
monkeyc2g2s734,0
monkeyc2g2s735,0
monkeyc2g2s736,0
monkeyc2g2s737,0
monkeyc2g2s738,2
monkeyc2g2s739,0
monkeyc2g2s740,2
monkeyc2g2s741,1
monkeyc2g2s742,2
monkeyc2g2s743,0
monkeyc2g2s744,2
monkeyc2g2s745,0
monkeyc2g2s746,2
monkeyc2g2s747,1
monkeyc2g2s748,2
monkeyc2g2s749,2
monkeyc2g2s750,2
monkeyc2g2s751,2
monkeyc2g2s752,2
monkeyc2g2s753,2
monkeyc2g2s754,2
monkeyc2g2s755,1
monkeyc2g2s756,2
monkeyc2g2s757,0
monkeyc2g2s758,0
monkeyc2g2s759,2
monkeyc2g2s760,0
monkeyc2g2s761,0
monkeyc2g2s762,2
monkeyc2g2s763,2
monkeyc2g2s764,2
monkeyc2g2s765,2
monkeyc2g2s766,2
monkeyc2g2s767,0
monkeyc2g2s768,2
monkeyc2g2s769,2
monkeyc2g2s770,2
monkeyc2g2s771,2
monkeyc2g2s772,2
monkeyc2g2s773,0
monkeyc2g2s774,2
monkeyc2g2s775,0
monkeyc2g2s776,2
monkeyc2g2s777,2
monkeyc2g2s778,2
monkeyc2g2s779,2
monkeyc2g2s780,0
monkeyc2g2s781,2
monkeyc2g2s782,2
monkeyc2g2s783,0
monkeyc2g2s784,0
monkeyc2g2s785,2
monkeyc2g2s786,2
monkeyc2g2s787,0
monkeyc2g2s788,2
monkeyc2g2s789,2
monkeyc2g2s790,2
monkeyc2g2s791,2
monkeyc2g2s792,2
monkeyc2g2s793,2
monkeyc2g2s794,2
monkeyc2g2s795,0
monkeyc2g2s796,0
monkeyc2g2s797,0
monkeyc2g2s798,2
monkeyc2g2s799,2
monkeyc2g2s800,2
monkeyc2g2s801,2
monkeyc2g2s802,2
monkeyc2g2s803,2
monkeyc2g2s804,2
monkeyc2g2s805,2
monkeyc2g2s806,2
monkeyc2g2s807,2
monkeyc2g2s808,1
monkeyc2g2s809,2
monkeyc2g2s810,0
monkeyc2g2s811,2
monkeyc2g2s812,2
monkeyc2g2s813,2
monkeyc2g2s814,2
monkeyc2g2s815,2
monkeyc2g2s816,2
monkeyc2g2s817,2
monkeyc2g2s818,2
monkeyc2g2s819,0
monkeyc2g2s820,2
monkeyc2g2s821,0
monkeyc2g2s822,0
monkeyc2g2s823,1
monkeyc2g2s824,2
monkeyc2g2s825,2
monkeyc2g2s826,2
monkeyc2g2s827,2
monkeyc2g2s828,2
monkeyc2g2s829,0
monkeyc2g2s830,1
monkeyc2g2s831,2
monkeyc2g2s832,2
monkeyc2g2s833,2
monkeyc2g2s834,2
monkeyc2g2s835,0
monkeyc2g2s836,1
monkeyc2g2s837,2
monkeyc2g2s838,2
monkeyc2g2s839,2
monkeyc2g2s840,2
monkeyc2g2s841,2
monkeyc2g2s842,2
monkeyc2g2s843,0
monkeyc2g2s844,0
monkeyc2g2s845,2
monkeyc2g2s846,0
monkeyc2g2s847,0
monkeyc2g2s848,0
monkeyc2g2s849,2
monkeyc2g2s850,2
monkeyc2g2s851,0
monkeyc2g2s852,0
monkeyc2g2s853,2
monkeyc2g2s854,2
monkeyc2g2s855,2
monkeyc2g2s856,2
monkeyc2g2s857,2
monkeyc2g2s858,2
monkeyc2g2s859,2
monkeyc2g2s860,2
monkeyc2g2s861,2
monkeyc2g2s862,2
monkeyc2g2s863,0
monkeyc2g2s864,0
monkeyc2g2s865,0
monkeyc2g2s866,2
monkeyc2g2s867,2
monkeyc2g2s868,2
monkeyc2g2s869,0
monkeyc2g2s870,1
monkeyc2g2s871,2
monkeyc2g2s872,1
monkeyc2g2s873,2
monkeyc2g2s874,2
monkeyc2g2s875,2
monkeyc2g2s876,2
monkeyc2g2s877,1
monkeyc2g2s878,0
monkeyc2g2s879,2
monkeyc2g2s880,2
monkeyc2g2s881,2
monkeyc2g2s882,2
monkeyc2g2s883,2
monkeyc2g2s884,0
monkeyc2g2s885,2
monkeyc2g2s886,0
monkeyc2g2s887,2
monkeyc2g2s888,2
monkeyc2g2s889,2
monkeyc2g2s890,2
monkeyc2g2s891,2
monkeyc2g2s892,0
monkeyc2g2s893,1
monkeyc2g2s894,2
monkeyc2g2s895,2
monkeyc2g2s896,0
monkeyc2g2s897,2
monkeyc2g2s898,2
monkeyc2g2s899,2
monkeyc2g2s900,2
monkeyc2g2s901,0
monkeyc2g2s902,2
monkeyc2g2s903,2
monkeyc2g2s904,2
monkeyc2g2s905,2
monkeyc2g2s906,2
monkeyc2g2s907,0
monkeyc2g2s908,0
monkeyc2g2s909,2
monkeyc2g2s910,2
monkeyc2g2s911,0
monkeyc2g2s912,2
monkeyc2g2s913,1
monkeyc2g2s914,2
monkeyc2g2s915,2
monkeyc2g2s916,0
monkeyc2g2s917,2
monkeyc2g2s918,2
monkeyc2g2s919,0
monkeyc2g2s920,2
monkeyc2g2s921,0
monkeyc2g2s922,0
monkeyc2g2s923,1
monkeyc2g2s924,2
monkeyc2g2s925,2
monkeyc2g2s926,2
monkeyc2g2s927,0
monkeyc2g2s928,2
monkeyc2g2s929,0
monkeyc2g2s930,1
monkeyc2g2s931,2
monkeyc2g2s932,2
monkeyc2g2s933,2
monkeyc2g2s934,2
monkeyc2g2s935,0
monkeyc2g2s936,0
monkeyc2g2s937,1
monkeyc2g2s938,1
monkeyc2g2s939,2
monkeyc2g2s940,0
monkeyc2g2s941,2
monkeyc2g2s942,2
monkeyc2g2s943,2
monkeyc2g2s944,2
monkeyc2g2s945,2
monkeyc2g2s946,2
monkeyc2g2s947,0
monkeyc2g2s948,0
monkeyc2g2s949,2
monkeyc2g2s950,0
monkeyc2g2s951,1
monkeyc2g2s952,2
monkeyc2g2s953,2
monkeyc2g2s954,1
monkeyc2g2s955,0
monkeyc2g2s956,0
monkeyc2g2s957,0
monkeyc2g2s958,0
monkeyc2g2s959,1
monkeyc2g2s960,2
monkeyc2g2s961,0
monkeyc2g2s962,2
monkeyc2g2s963,2
monkeyc2g2s964,0
monkeyc2g2s965,0
monkeyc2g2s966,0
monkeyc2g2s967,2
monkeyc2g2s968,0
monkeyc2g2s969,2
monkeyc2g2s970,0
monkeyc2g2s971,0
monkeyc2g2s972,0
monkeyc2g2s973,0
monkeyc2g2s974,2
monkeyc2g2s975,2
monkeyc2g2s976,0
monkeyc2g2s977,2
monkeyc2g2s978,2
monkeyc2g2s979,2
monkeyc2g2s980,2
monkeyc2g2s981,0
monkeyc2g2s982,2
monkeyc2g2s983,2
monkeyc2g2s984,2
monkeyc2g2s985,2
monkeyc2g2s986,2
monkeyc2g2s987,0
monkeyc2g2s988,0
monkeyc2g2s989,0
monkeyc2g2s990,0
monkeyc2g2s991,1
monkeyc2g2s992,2
monkeyc2g2s993,2
monkeyc2g2s994,2
monkeyc2g2s995,0
monkeyc2g2s996,2
monkeyc2g2s997,2
monkeyc2g2s998,2
monkeyc2g2s999,0
monkeyc2g2s1000,2
monkeyc3l1s1001,0
monkeyc3l1s1002,0
monkeyc3l1s1003,0
monkeyc3l1s1004,0
monkeyc3l1s1005,0
monkeyc3l1s1006,0
monkeyc3l1s1007,0
monkeyc3l1s1008,0
monkeyc3l1s1009,0
monkeyc3l1s1010,0
monkeyc3l1s1011,0
monkeyc3l1s1012,0
monkeyc3l1s1013,0
monkeyc3l1s1014,0
monkeyc3l1s1015,0
monkeyc3l1s1016,0
monkeyc3l1s1017,0
monkeyc3l1s1018,0
monkeyc3l1s1019,0
monkeyc3l1s1020,0
monkeyc3l1s1021,0
monkeyc3l1s1022,0
monkeyc3l1s1023,0
monkeyc3l1s1024,0
monkeyc3l1s1025,0
monkeyc3l1s1026,0
monkeyc3l1s1027,0
monkeyc3l1s1028,0
monkeyc3l1s1029,0
monkeyc3l1s1030,0
monkeyc3l1s1031,0
monkeyc3l1s1032,0
monkeyc3l1s1033,0
monkeyc3l1s1034,0
monkeyc3l1s1035,0
monkeyc3l1s1036,0
monkeyc3l1s1037,0
monkeyc3l1s1038,0
monkeyc3l1s1039,0
monkeyc3l1s1040,0
monkeyc3l1s1041,0
monkeyc3l1s1042,0
monkeyc3l1s1043,0
monkeyc3l1s1044,0
monkeyc3l1s1045,0
monkeyc3l1s1046,0
monkeyc3l1s1047,0
monkeyc3l1s1048,0
monkeyc3l1s1049,0
monkeyc3l1s1050,0
monkeyc3l1s1051,0
monkeyc3l1s1052,0
monkeyc3l1s1053,0
monkeyc3l1s1054,0
monkeyc3l1s1055,0
monkeyc3l1s1056,0
monkeyc3l1s1057,0
monkeyc3l1s1058,0
monkeyc3l1s1059,0
monkeyc3l1s1060,0
monkeyc3l1s1061,0
monkeyc3l1s1062,0
monkeyc3l1s1063,0
monkeyc3l1s1064,0
monkeyc3l1s1065,0
monkeyc3l1s1066,0
monkeyc3l1s1067,0
monkeyc3l1s1068,0
monkeyc3l1s1069,0
